order_id,order_date,customer_id,destination_city,warehouse_id,warehouse_code,sku_id,sku_code,product_name,category,order_quantity,priority,order_status
ORD007582,2025-10-09,CUST02398,Tufanganj,WH005,BLR_RDC,SKU0058,AUT001,Engine Oil,Automotive,22,Standard,Allocated
ORD007583,2025-12-13,CUST01024,Pennathur,WH002,NAG_NH,SKU0013,FMC001,Shampoo,FMCG,103,Standard,Pending
ORD007584,2025-09-07,CUST00984,Bandora,WH001,MUM_NH,SKU0058,AUT001,Engine Oil,Automotive,28,Standard,Dispatched
ORD007585,2025-12-27,CUST02160,Bara Uchana,WH003,DEL_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,23,Standard,Allocated
ORD007586,2025-09-08,CUST00237,Sholinghur,WH005,BLR_RDC,SKU0018,FMC006,Hair Oil,FMCG,3,Standard,Pending
ORD007587,2025-10-01,CUST02206,Patiram,WH006,HYD_RDC,SKU0002,ELE002,Smartphone,Electronics,9,Standard,Allocated
ORD007588,2025-04-20,CUST00945,Naurangpur,WH002,NAG_NH,SKU0031,GRO007,Coffee,Grocery,11,Standard,Pending
ORD007589,2025-11-10,CUST00030,Theni,WH004,AMD_RDC,SKU0007,ELE007,Printer,Electronics,7,Standard,Allocated
ORD007590,2025-01-25,CUST02473,Krishnagiri,WH008,CCU_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,7,Standard,Allocated
ORD007591,2025-09-10,CUST02602,Kotkhai,WH007,MAA_RDC,SKU0003,ELE003,Tablet,Electronics,6,Standard,Dispatched
ORD007592,2025-08-10,CUST01660,Arakkonam,WH003,DEL_RDC,SKU0032,GRO008,Pulses,Grocery,30,Express,Pending
ORD007593,2025-09-03,CUST02918,Punalur,WH001,MUM_NH,SKU0008,ELE008,Router,Electronics,21,Express,Dispatched
ORD007594,2025-07-31,CUST01809,Domariaganj,WH005,BLR_RDC,SKU0067,HOM001,LED Bulb,Home & Kitchen,37,Express,Pending
ORD007595,2025-05-18,CUST02131,Fatehabad,WH007,MAA_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,23,Standard,Pending
ORD007596,2025-12-07,CUST00212,Ramganj Mandi,WH001,MUM_NH,SKU0016,FMC004,Detergent,FMCG,3,Standard,Dispatched
ORD007597,2025-04-27,CUST01492,Charkhi Dadri,WH001,MUM_NH,SKU0019,FMC007,Deodorant,FMCG,93,Express,Dispatched
ORD007598,2025-07-06,CUST02297,Islampur,WH002,NAG_NH,SKU0067,HOM001,LED Bulb,Home & Kitchen,28,Standard,Allocated
ORD007599,2025-09-20,CUST00714,Shivaji Nagar,WH001,MUM_NH,SKU0028,GRO004,Salt,Grocery,7,Standard,Pending
ORD007600,2025-08-01,CUST00972,Kirnahar,WH002,NAG_NH,SKU0026,GRO002,Wheat Flour,Grocery,86,Express,Allocated
ORD007601,2025-05-16,CUST02899,Harpanahalli,WH005,BLR_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,10,Express,Pending
ORD007602,2025-09-17,CUST02143,Murudeshwara,WH002,NAG_NH,SKU0042,APP006,Shoes,Apparel,19,Standard,Allocated
ORD007603,2025-02-23,CUST00363,Lansdowne,WH002,NAG_NH,SKU0062,AUT005,Air Filter,Automotive,19,Standard,Dispatched
ORD007604,2025-04-11,CUST00681,Pakur,WH004,AMD_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,9,Standard,Allocated
ORD007605,2025-06-15,CUST00652,Kalugumalai,WH008,CCU_RDC,SKU0063,AUT006,Coolant,Automotive,6,Standard,Pending
ORD007606,2025-10-27,CUST02004,Saran,WH004,AMD_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,28,Express,Dispatched
ORD007607,2025-06-20,CUST02535,Kundgol,WH007,MAA_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,10,Standard,Allocated
ORD007608,2025-08-20,CUST01082,Narayangaon,WH001,MUM_NH,SKU0013,FMC001,Shampoo,FMCG,3,Express,Dispatched
ORD007609,2025-07-13,CUST01525,Mohadi,WH004,AMD_RDC,SKU0035,GRO011,Spices,Grocery,5,Express,Pending
ORD007610,2025-07-11,CUST02812,Parasia,WH004,AMD_RDC,SKU0048,APP012,Backpack,Apparel,12,Standard,Allocated
ORD007611,2025-02-09,CUST00449,Vijayawada,WH008,CCU_RDC,SKU0017,FMC005,Face Wash,FMCG,19,Standard,Pending
ORD007612,2025-12-07,CUST02852,Tumakuru,WH007,MAA_RDC,SKU0047,APP011,Belt,Apparel,18,Standard,Pending
ORD007613,2025-07-15,CUST01844,Kanniyakumari,WH008,CCU_RDC,SKU0035,GRO011,Spices,Grocery,4,Standard,Dispatched
ORD007614,2025-12-18,CUST01385,Avanigadda,WH003,DEL_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,1,Standard,Pending
ORD007615,2025-10-10,CUST02655,Ambagarh Chauki,WH005,BLR_RDC,SKU0049,HEA001,Face Mask,Healthcare,14,Express,Dispatched
ORD007616,2025-12-20,CUST02430,Ballarpur,WH004,AMD_RDC,SKU0063,AUT006,Coolant,Automotive,4,Standard,Allocated
ORD007617,2025-08-08,CUST02102,Alipurduar,WH006,HYD_RDC,SKU0052,HEA004,Thermometer,Healthcare,24,Standard,Pending
ORD007618,2025-05-24,CUST02035,Muvattupuzha,WH006,HYD_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,18,Standard,Allocated
ORD007619,2025-12-10,CUST00552,Chhata,WH005,BLR_RDC,SKU0024,FMC012,Tissue Pack,FMCG,49,Standard,Pending
ORD007620,2025-05-14,CUST02712,Kovilpatti,WH004,AMD_RDC,SKU0016,FMC004,Detergent,FMCG,10,Standard,Pending
ORD007621,2025-05-05,CUST01326,Kotturu,WH007,MAA_RDC,SKU0003,ELE003,Tablet,Electronics,7,Standard,Pending
ORD007622,2025-02-19,CUST00456,Devgarh,WH004,AMD_RDC,SKU0037,APP001,T-Shirt,Apparel,58,Standard,Allocated
ORD007623,2025-10-05,CUST00849,Parner,WH004,AMD_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,11,Standard,Pending
ORD007624,2025-01-01,CUST02082,Jhargram,WH003,DEL_RDC,SKU0066,AUT009,Lubricant,Automotive,7,Standard,Allocated
ORD007625,2025-08-28,CUST01978,Kozhikode,WH001,MUM_NH,SKU0036,GRO012,Oats,Grocery,38,Standard,Dispatched
ORD007626,2025-01-06,CUST01728,Jagraon,WH005,BLR_RDC,SKU0032,GRO008,Pulses,Grocery,74,Express,Dispatched
ORD007627,2025-08-11,CUST00445,Chorhat,WH001,MUM_NH,SKU0047,APP011,Belt,Apparel,16,Standard,Pending
ORD007628,2025-08-27,CUST01546,Savarkundla,WH002,NAG_NH,SKU0017,FMC005,Face Wash,FMCG,25,Standard,Dispatched
ORD007629,2025-07-11,CUST00011,Dera Gopipur,WH006,HYD_RDC,SKU0017,FMC005,Face Wash,FMCG,39,Standard,Allocated
ORD007630,2025-09-05,CUST02823,New Delhi,WH006,HYD_RDC,SKU0043,APP007,Socks,Apparel,42,Standard,Dispatched
ORD007631,2025-04-05,CUST00385,Dharur,WH007,MAA_RDC,SKU0034,GRO010,Noodles,Grocery,54,Standard,Pending
ORD007632,2025-05-25,CUST02235,Mulund,WH001,MUM_NH,SKU0032,GRO008,Pulses,Grocery,11,Standard,Dispatched
ORD007633,2025-10-15,CUST00203,Uruli Kanchan,WH001,MUM_NH,SKU0054,HEA006,Vitamin Tablets,Healthcare,26,Express,Allocated
ORD007634,2025-09-14,CUST01598,Bhusaval,WH006,HYD_RDC,SKU0056,HEA008,Bandages,Healthcare,7,Standard,Pending
ORD007635,2025-04-26,CUST02750,Uklana,WH002,NAG_NH,SKU0045,APP009,Shorts,Apparel,3,Standard,Allocated
ORD007636,2025-12-02,CUST01346,Sultanpur,WH002,NAG_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,20,Standard,Allocated
ORD007637,2025-08-08,CUST01914,Phaphund,WH002,NAG_NH,SKU0027,GRO003,Sugar,Grocery,79,Standard,Pending
ORD007638,2025-11-10,CUST00342,Namkhana Community Development Block,WH002,NAG_NH,SKU0046,APP010,Track Pants,Apparel,38,Standard,Pending
ORD007639,2025-12-17,CUST00945,Mirzapur,WH002,NAG_NH,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,21,Standard,Dispatched
ORD007640,2025-07-18,CUST01025,Andura,WH008,CCU_RDC,SKU0030,GRO006,Tea,Grocery,3,Standard,Pending
ORD007641,2025-12-30,CUST01993,Limkheda,WH002,NAG_NH,SKU0044,APP008,Cap,Apparel,37,Express,Pending
ORD007642,2025-06-02,CUST00536,Kurukshetra,WH005,BLR_RDC,SKU0061,AUT004,Spark Plug,Automotive,8,Standard,Dispatched
ORD007643,2025-12-28,CUST02442,Khoni,WH002,NAG_NH,SKU0008,ELE008,Router,Electronics,2,Standard,Dispatched
ORD007644,2025-03-05,CUST02263,Fatehgarh,WH002,NAG_NH,SKU0049,HEA001,Face Mask,Healthcare,7,Standard,Dispatched
ORD007645,2025-10-14,CUST02351,Fort Gloster,WH007,MAA_RDC,SKU0039,APP003,Shirt,Apparel,24,Standard,Pending
ORD007646,2025-10-06,CUST00583,Akaltara,WH001,MUM_NH,SKU0073,HOM007,Storage Box,Home & Kitchen,51,Standard,Allocated
ORD007647,2025-01-06,CUST01894,Parbhani,WH005,BLR_RDC,SKU0052,HEA004,Thermometer,Healthcare,15,Standard,Pending
ORD007648,2025-06-20,CUST01011,Gondiya,WH006,HYD_RDC,SKU0067,HOM001,LED Bulb,Home & Kitchen,2,Standard,Dispatched
ORD007649,2025-11-23,CUST01631,Mangrol,WH005,BLR_RDC,SKU0024,FMC012,Tissue Pack,FMCG,32,Express,Pending
ORD007650,2025-06-24,CUST00704,Jalalpur,WH007,MAA_RDC,SKU0049,HEA001,Face Mask,Healthcare,50,Standard,Pending
ORD007651,2025-03-31,CUST00464,Galiakot,WH001,MUM_NH,SKU0056,HEA008,Bandages,Healthcare,18,Standard,Dispatched
ORD007652,2025-10-09,CUST02900,Sangameshwar,WH007,MAA_RDC,SKU0046,APP010,Track Pants,Apparel,2,Standard,Allocated
ORD007653,2025-05-22,CUST02107,Gaini,WH001,MUM_NH,SKU0026,GRO002,Wheat Flour,Grocery,47,Standard,Pending
ORD007654,2025-04-12,CUST01508,Khapa,WH002,NAG_NH,SKU0042,APP006,Shoes,Apparel,30,Standard,Pending
ORD007655,2025-06-02,CUST00787,Bisalpur,WH006,HYD_RDC,SKU0066,AUT009,Lubricant,Automotive,17,Express,Dispatched
ORD007656,2025-01-03,CUST01673,Sibsagar,WH003,DEL_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,6,Standard,Allocated
ORD007657,2025-06-17,CUST00346,Jakhangaon,WH003,DEL_RDC,SKU0012,ELE012,Power Bank,Electronics,16,Standard,Allocated
ORD007658,2025-05-10,CUST01546,Tiruppalaikudi,WH005,BLR_RDC,SKU0024,FMC012,Tissue Pack,FMCG,44,Standard,Pending
ORD007659,2025-12-28,CUST01414,Jagatsinghapur,WH005,BLR_RDC,SKU0007,ELE007,Printer,Electronics,12,Standard,Pending
ORD007660,2025-02-11,CUST01247,Mulher,WH008,CCU_RDC,SKU0042,APP006,Shoes,Apparel,11,Standard,Pending
ORD007661,2025-10-06,CUST01002,Balasinor,WH003,DEL_RDC,SKU0018,FMC006,Hair Oil,FMCG,20,Standard,Pending
ORD007662,2025-06-19,CUST01506,Arumuganeri,WH002,NAG_NH,SKU0019,FMC007,Deodorant,FMCG,74,Standard,Dispatched
ORD007663,2025-10-17,CUST02369,Thana Bhawan,WH002,NAG_NH,SKU0049,HEA001,Face Mask,Healthcare,62,Standard,Pending
ORD007664,2025-11-05,CUST01859,Kulittalai,WH002,NAG_NH,SKU0052,HEA004,Thermometer,Healthcare,22,Standard,Allocated
ORD007665,2025-02-11,CUST01991,Jagraon,WH002,NAG_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,32,Express,Pending
ORD007666,2025-01-17,CUST01415,Rameswaram,WH006,HYD_RDC,SKU0015,FMC003,Toothpaste,FMCG,25,Standard,Dispatched
ORD007667,2025-01-30,CUST02348,Jangoan,WH006,HYD_RDC,SKU0003,ELE003,Tablet,Electronics,15,Standard,Pending
ORD007668,2025-05-10,CUST02862,Nanded,WH008,CCU_RDC,SKU0027,GRO003,Sugar,Grocery,17,Standard,Pending
ORD007669,2025-02-17,CUST01607,Bhojpur,WH006,HYD_RDC,SKU0056,HEA008,Bandages,Healthcare,22,Standard,Dispatched
ORD007670,2025-11-21,CUST02586,Tiruttangal,WH008,CCU_RDC,SKU0063,AUT006,Coolant,Automotive,8,Standard,Dispatched
ORD007671,2025-04-17,CUST00980,Pune Division,WH002,NAG_NH,SKU0038,APP002,Jeans,Apparel,21,Standard,Allocated
ORD007672,2025-05-13,CUST00473,Baldeogarh,WH002,NAG_NH,SKU0067,HOM001,LED Bulb,Home & Kitchen,36,Express,Dispatched
ORD007673,2025-07-26,CUST01874,Etah,WH008,CCU_RDC,SKU0024,FMC012,Tissue Pack,FMCG,59,Standard,Dispatched
ORD007674,2025-02-01,CUST00039,Bakewar,WH001,MUM_NH,SKU0028,GRO004,Salt,Grocery,112,Standard,Allocated
ORD007675,2025-06-08,CUST01330,Badnera,WH002,NAG_NH,SKU0056,HEA008,Bandages,Healthcare,4,Express,Dispatched
ORD007676,2025-08-21,CUST02771,Chhota Udepur,WH004,AMD_RDC,SKU0036,GRO012,Oats,Grocery,5,Express,Dispatched
ORD007677,2025-02-10,CUST02618,Cumbum,WH006,HYD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,8,Express,Allocated
ORD007678,2025-01-23,CUST00933,Durgapur,WH005,BLR_RDC,SKU0056,HEA008,Bandages,Healthcare,16,Standard,Pending
ORD007679,2025-10-25,CUST01722,Dattapur,WH003,DEL_RDC,SKU0062,AUT005,Air Filter,Automotive,9,Express,Dispatched
ORD007680,2025-06-20,CUST02048,Kailashahar,WH003,DEL_RDC,SKU0052,HEA004,Thermometer,Healthcare,29,Standard,Allocated
ORD007681,2025-01-01,CUST01238,Bhugaon,WH003,DEL_RDC,SKU0008,ELE008,Router,Electronics,4,Standard,Allocated
ORD007682,2025-01-23,CUST02403,Nandnee,WH002,NAG_NH,SKU0022,FMC010,Floor Cleaner,FMCG,35,Standard,Dispatched
ORD007683,2025-04-22,CUST00480,Baikunthpur,WH002,NAG_NH,SKU0042,APP006,Shoes,Apparel,57,Standard,Pending
ORD007684,2025-07-18,CUST00081,Banda,WH003,DEL_RDC,SKU0061,AUT004,Spark Plug,Automotive,12,Standard,Allocated
ORD007685,2025-09-05,CUST00211,Gorai,WH007,MAA_RDC,SKU0065,AUT008,Wiper Blade,Automotive,6,Standard,Dispatched
ORD007686,2025-07-04,CUST02375,Mandamarri,WH005,BLR_RDC,SKU0024,FMC012,Tissue Pack,FMCG,75,Express,Allocated
ORD007687,2025-09-02,CUST01694,Curti,WH003,DEL_RDC,SKU0032,GRO008,Pulses,Grocery,103,Standard,Pending
ORD007688,2025-01-27,CUST01983,Bagewadi,WH001,MUM_NH,SKU0011,ELE011,Smartwatch,Electronics,1,Standard,Allocated
ORD007689,2025-06-07,CUST01842,Bhandup,WH003,DEL_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,51,Standard,Allocated
ORD007690,2025-06-29,CUST01714,Navi Mumbai,WH005,BLR_RDC,SKU0017,FMC005,Face Wash,FMCG,44,Standard,Allocated
ORD007691,2025-09-20,CUST02316,Pipri,WH003,DEL_RDC,SKU0071,HOM005,Cookware Set,Home & Kitchen,5,Standard,Pending
ORD007692,2025-07-18,CUST02799,Ambikapur,WH004,AMD_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,43,Standard,Pending
ORD007693,2025-09-17,CUST01384,Jorethang,WH008,CCU_RDC,SKU0025,GRO001,Rice,Grocery,38,Standard,Dispatched
ORD007694,2025-04-15,CUST02376,Jambuda,WH003,DEL_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,4,Standard,Dispatched
ORD007695,2025-05-13,CUST02807,Harpanahalli,WH003,DEL_RDC,SKU0036,GRO012,Oats,Grocery,65,Standard,Dispatched
ORD007696,2025-08-02,CUST00047,Bhuma,WH006,HYD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,12,Standard,Allocated
ORD007697,2025-10-30,CUST02986,Bhanjanagar,WH002,NAG_NH,SKU0019,FMC007,Deodorant,FMCG,93,Standard,Pending
ORD007698,2025-07-28,CUST00278,Emmiganur,WH003,DEL_RDC,SKU0005,ELE005,Keyboard,Electronics,42,Standard,Dispatched
ORD007699,2025-07-29,CUST02245,Munger,WH006,HYD_RDC,SKU0067,HOM001,LED Bulb,Home & Kitchen,3,Standard,Pending
ORD007700,2025-08-15,CUST01806,Indragarh,WH006,HYD_RDC,SKU0058,AUT001,Engine Oil,Automotive,20,Standard,Allocated
ORD007701,2025-07-11,CUST01919,Kushalgarh,WH007,MAA_RDC,SKU0012,ELE012,Power Bank,Electronics,10,Standard,Dispatched
ORD007702,2025-10-19,CUST02315,Mankeshwar,WH001,MUM_NH,SKU0007,ELE007,Printer,Electronics,7,Standard,Pending
ORD007703,2025-04-25,CUST02036,Girgaon,WH002,NAG_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,25,Standard,Dispatched
ORD007704,2025-08-16,CUST00286,Narsinghgarh,WH006,HYD_RDC,SKU0004,ELE004,Monitor,Electronics,6,Express,Pending
ORD007705,2025-08-13,CUST00977,Jahangirabad,WH003,DEL_RDC,SKU0014,FMC002,Soap,FMCG,8,Standard,Pending
ORD007706,2025-10-11,CUST02446,Mudukulattur,WH005,BLR_RDC,SKU0020,FMC008,Body Lotion,FMCG,9,Standard,Pending
ORD007707,2025-12-05,CUST00134,Panamaram,WH001,MUM_NH,SKU0067,HOM001,LED Bulb,Home & Kitchen,24,Standard,Dispatched
ORD007708,2025-03-27,CUST01178,Sardulgarh,WH002,NAG_NH,SKU0002,ELE002,Smartphone,Electronics,42,Standard,Pending
ORD007709,2025-04-09,CUST02804,Kharkhauda,WH001,MUM_NH,SKU0060,AUT003,Car Battery,Automotive,8,Express,Pending
ORD007710,2025-03-15,CUST00884,Shivaji Nagar,WH003,DEL_RDC,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,4,Standard,Dispatched
ORD007711,2025-05-10,CUST01147,Bijur,WH003,DEL_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,30,Standard,Pending
ORD007712,2025-12-29,CUST00113,Devarkonda,WH005,BLR_RDC,SKU0009,ELE009,SSD,Electronics,13,Standard,Dispatched
ORD007713,2025-12-29,CUST00929,Akot,WH007,MAA_RDC,SKU0049,HEA001,Face Mask,Healthcare,17,Express,Pending
ORD007714,2025-11-10,CUST01409,Bansdih,WH005,BLR_RDC,SKU0030,GRO006,Tea,Grocery,26,Express,Pending
ORD007715,2025-06-24,CUST01793,Dhaniakhali Community Development Block,WH004,AMD_RDC,SKU0044,APP008,Cap,Apparel,13,Standard,Allocated
ORD007716,2025-03-13,CUST02453,Hoskote,WH008,CCU_RDC,SKU0060,AUT003,Car Battery,Automotive,6,Standard,Pending
ORD007717,2025-09-16,CUST01408,Bharwari,WH005,BLR_RDC,SKU0007,ELE007,Printer,Electronics,3,Standard,Allocated
ORD007718,2025-01-17,CUST01567,Kodagu,WH003,DEL_RDC,SKU0065,AUT008,Wiper Blade,Automotive,4,Standard,Allocated
ORD007719,2025-10-12,CUST01378,Balangir,WH004,AMD_RDC,SKU0015,FMC003,Toothpaste,FMCG,68,Standard,Dispatched
ORD007720,2025-06-24,CUST01006,Mangan,WH002,NAG_NH,SKU0056,HEA008,Bandages,Healthcare,8,Standard,Pending
ORD007721,2025-11-20,CUST02132,Kadiri,WH004,AMD_RDC,SKU0066,AUT009,Lubricant,Automotive,19,Standard,Allocated
ORD007722,2025-07-05,CUST01434,Dakor,WH003,DEL_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,11,Standard,Pending
ORD007723,2025-01-04,CUST01328,Belluru,WH004,AMD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,34,Standard,Allocated
ORD007724,2025-06-04,CUST00541,Santoshpur,WH002,NAG_NH,SKU0010,ELE010,Hard Drive,Electronics,14,Standard,Allocated
ORD007725,2025-01-16,CUST01965,Aland,WH001,MUM_NH,SKU0025,GRO001,Rice,Grocery,103,Standard,Allocated
ORD007726,2025-09-29,CUST02612,Jalakandapuram,WH002,NAG_NH,SKU0044,APP008,Cap,Apparel,36,Standard,Dispatched
ORD007727,2025-01-15,CUST02781,Jamai,WH005,BLR_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,51,Standard,Pending
ORD007728,2025-10-30,CUST00533,Vadigenhalli,WH007,MAA_RDC,SKU0058,AUT001,Engine Oil,Automotive,15,Standard,Pending
ORD007729,2025-02-08,CUST01969,Kumbhraj,WH001,MUM_NH,SKU0018,FMC006,Hair Oil,FMCG,32,Standard,Pending
ORD007730,2025-06-16,CUST02295,Jalarpet,WH005,BLR_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,10,Standard,Allocated
ORD007731,2025-10-31,CUST02363,Wankaner,WH006,HYD_RDC,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,7,Express,Pending
ORD007732,2025-08-30,CUST02318,Tulin,WH003,DEL_RDC,SKU0017,FMC005,Face Wash,FMCG,70,Standard,Allocated
ORD007733,2025-09-23,CUST02036,Shahabad,WH001,MUM_NH,SKU0051,HEA003,Sanitizer,Healthcare,21,Standard,Dispatched
ORD007734,2025-05-09,CUST00646,Coondapoor,WH002,NAG_NH,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,5,Standard,Dispatched
ORD007735,2025-07-29,CUST00712,Palasbari,WH008,CCU_RDC,SKU0015,FMC003,Toothpaste,FMCG,47,Standard,Pending
ORD007736,2025-12-08,CUST02366,Kurduvadi,WH001,MUM_NH,SKU0074,HOM008,Water Bottle,Home & Kitchen,61,Standard,Allocated
ORD007737,2025-02-28,CUST01750,Baghra,WH006,HYD_RDC,SKU0003,ELE003,Tablet,Electronics,10,Standard,Pending
ORD007738,2025-04-04,CUST02220,Zamania,WH008,CCU_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,13,Standard,Dispatched
ORD007739,2025-08-30,CUST00019,Lahar,WH007,MAA_RDC,SKU0056,HEA008,Bandages,Healthcare,1,Standard,Allocated
ORD007740,2025-12-26,CUST00170,Avadi,WH005,BLR_RDC,SKU0058,AUT001,Engine Oil,Automotive,3,Standard,Dispatched
ORD007741,2025-06-09,CUST01387,Bareilly,WH002,NAG_NH,SKU0074,HOM008,Water Bottle,Home & Kitchen,32,Express,Pending
ORD007742,2025-01-11,CUST00603,Doda,WH002,NAG_NH,SKU0002,ELE002,Smartphone,Electronics,10,Express,Pending
ORD007743,2025-12-27,CUST02688,Kalundri,WH008,CCU_RDC,SKU0003,ELE003,Tablet,Electronics,24,Express,Pending
ORD007744,2025-09-08,CUST01479,Belaguntha,WH005,BLR_RDC,SKU0032,GRO008,Pulses,Grocery,11,Standard,Allocated
ORD007745,2025-02-04,CUST01632,Tral,WH001,MUM_NH,SKU0018,FMC006,Hair Oil,FMCG,35,Standard,Dispatched
ORD007746,2025-11-14,CUST00564,Kotharia,WH007,MAA_RDC,SKU0004,ELE004,Monitor,Electronics,16,Express,Dispatched
ORD007747,2025-01-29,CUST01103,Magadi,WH003,DEL_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,9,Standard,Allocated
ORD007748,2025-08-27,CUST01309,Binauli,WH002,NAG_NH,SKU0016,FMC004,Detergent,FMCG,17,Express,Dispatched
ORD007749,2025-02-20,CUST01457,Rayadrug,WH002,NAG_NH,SKU0060,AUT003,Car Battery,Automotive,1,Standard,Allocated
ORD007750,2025-05-10,CUST01130,Yellapur,WH005,BLR_RDC,SKU0045,APP009,Shorts,Apparel,29,Standard,Pending
ORD007751,2025-07-23,CUST00227,Srivilliputhur,WH003,DEL_RDC,SKU0034,GRO010,Noodles,Grocery,30,Standard,Dispatched
ORD007752,2025-05-30,CUST02224,Bhokar,WH007,MAA_RDC,SKU0060,AUT003,Car Battery,Automotive,6,Standard,Pending
ORD007753,2025-10-21,CUST01526,Jalgaon,WH008,CCU_RDC,SKU0015,FMC003,Toothpaste,FMCG,2,Standard,Allocated
ORD007754,2025-05-02,CUST02822,Gangavalli,WH004,AMD_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,37,Standard,Pending
ORD007755,2025-10-01,CUST02897,Puduvayal,WH003,DEL_RDC,SKU0042,APP006,Shoes,Apparel,51,Express,Pending
ORD007756,2025-01-26,CUST00361,Yanamalakuduru,WH001,MUM_NH,SKU0038,APP002,Jeans,Apparel,28,Standard,Allocated
ORD007757,2025-11-01,CUST00629,Jais,WH007,MAA_RDC,SKU0025,GRO001,Rice,Grocery,58,Standard,Pending
ORD007758,2025-09-06,CUST00310,Pallevada,WH008,CCU_RDC,SKU0061,AUT004,Spark Plug,Automotive,4,Standard,Dispatched
ORD007759,2025-09-30,CUST01402,Pihani,WH008,CCU_RDC,SKU0033,GRO009,Biscuits,Grocery,85,Standard,Dispatched
ORD007760,2025-11-14,CUST02598,Kodala,WH002,NAG_NH,SKU0007,ELE007,Printer,Electronics,1,Standard,Pending
ORD007761,2025-07-06,CUST00182,Bhandara,WH004,AMD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,7,Express,Pending
ORD007762,2025-08-10,CUST02034,Khetri,WH001,MUM_NH,SKU0031,GRO007,Coffee,Grocery,73,Standard,Allocated
ORD007763,2025-03-09,CUST00114,Jogindarnagar,WH002,NAG_NH,SKU0033,GRO009,Biscuits,Grocery,86,Standard,Pending
ORD007764,2025-02-07,CUST02341,Ullal,WH003,DEL_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,12,Standard,Pending
ORD007765,2025-10-15,CUST00634,Depalpur,WH001,MUM_NH,SKU0062,AUT005,Air Filter,Automotive,8,Standard,Dispatched
ORD007766,2025-06-30,CUST00518,Tattayyangarpettai,WH001,MUM_NH,SKU0046,APP010,Track Pants,Apparel,47,Standard,Pending
ORD007767,2025-10-17,CUST01844,Bagha Purana,WH002,NAG_NH,SKU0008,ELE008,Router,Electronics,3,Standard,Allocated
ORD007768,2025-11-28,CUST00810,Vattalkundu,WH002,NAG_NH,SKU0050,HEA002,Hand Gloves,Healthcare,37,Express,Allocated
ORD007769,2025-06-24,CUST02071,Pallevada,WH007,MAA_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,10,Standard,Dispatched
ORD007770,2025-06-25,CUST02194,Jasidih,WH001,MUM_NH,SKU0051,HEA003,Sanitizer,Healthcare,14,Express,Allocated
ORD007771,2025-03-05,CUST00317,Bisenda Buzurg,WH005,BLR_RDC,SKU0009,ELE009,SSD,Electronics,11,Standard,Pending
ORD007772,2025-11-27,CUST01818,Machilipatnam,WH002,NAG_NH,SKU0030,GRO006,Tea,Grocery,78,Standard,Allocated
ORD007773,2025-03-26,CUST00080,Narkhed,WH001,MUM_NH,SKU0043,APP007,Socks,Apparel,77,Standard,Allocated
ORD007774,2025-08-24,CUST01240,Robertsonpet,WH007,MAA_RDC,SKU0007,ELE007,Printer,Electronics,14,Express,Pending
ORD007775,2025-04-04,CUST01225,Belagavi,WH003,DEL_RDC,SKU0071,HOM005,Cookware Set,Home & Kitchen,10,Standard,Allocated
ORD007776,2025-10-26,CUST01688,Deori,WH003,DEL_RDC,SKU0020,FMC008,Body Lotion,FMCG,31,Standard,Allocated
ORD007777,2025-06-27,CUST02463,Banposh,WH004,AMD_RDC,SKU0018,FMC006,Hair Oil,FMCG,17,Standard,Dispatched
ORD007778,2025-05-02,CUST02839,Sirmaur,WH001,MUM_NH,SKU0042,APP006,Shoes,Apparel,70,Standard,Pending
