city_id,state,city,latitude,longitude,region,logistics_tier,demand_weight,warehouse_candidate
C03108,Tamil Nadu,Sulur,11.02427,77.12565,South,Tier 3,0.2,False
C03109,Tamil Nadu,Surandai,8.97574,77.41923,South,Tier 3,0.2,False
C03110,Tamil Nadu,Swamimalai,10.95747,79.32931,South,Tier 3,0.2,False
C03111,Tamil Nadu,Tambaram,12.9246,80.12707,South,Tier 3,0.2,False
C03112,Tamil Nadu,Tanjore,10.78523,79.13909,South,Tier 3,0.2,False
C03113,Tamil Nadu,Taramangalam,11.69403,77.97035,South,Tier 3,0.2,False
C03114,Tamil Nadu,Tattayyangarpettai,11.12417,78.44916,South,Tier 3,0.2,False
C03115,Tamil Nadu,Thanjavur,10.64,79.22,South,Tier 3,0.2,False
C03116,Tamil Nadu,Tharangambadi,11.02764,79.85425,South,Tier 3,0.2,False
C03117,Tamil Nadu,Theni,9.85,77.42,South,Tier 3,0.2,False
C03118,Tamil Nadu,Thenkasi,8.96003,77.31525,South,Tier 3,0.2,False
C03119,Tamil Nadu,Thirukattupalli,10.84431,78.95647,South,Tier 3,0.2,False
C03120,Tamil Nadu,Thiruthani,13.17594,79.61637,South,Tier 3,0.2,False
C03121,Tamil Nadu,Thiruvaiyaru,10.88405,79.10362,South,Tier 3,0.2,False
C03122,Tamil Nadu,Thiruvallur,13.25,80.0,South,Tier 3,0.2,False
C03123,Tamil Nadu,Thiruvarur,10.77269,79.6368,South,Tier 3,0.2,False
C03124,Tamil Nadu,Thiruvidaimaruthur,10.99857,79.45227,South,Tier 3,0.2,False
C03125,Tamil Nadu,Thoothukudi,8.76735,78.13425,South,Tier 3,0.2,False
C03126,Tamil Nadu,Tindivanam,12.234,79.65551,South,Tier 3,0.2,False
C03127,Tamil Nadu,Tinnanur,13.11448,80.02713,South,Tier 3,0.2,False
C03128,Tamil Nadu,Tiruchchendur,8.49725,78.11906,South,Tier 3,0.2,False
C03129,Tamil Nadu,Tiruchengode,11.38016,77.89444,South,Tier 3,0.2,False
C03130,Tamil Nadu,Tiruchirappalli,10.97,78.65,South,Tier 2,0.6,False
C03131,Tamil Nadu,Tirukkoyilur,11.9662,79.20259,South,Tier 3,0.2,False
C03132,Tamil Nadu,Tirumullaivasal,11.23996,79.83705,South,Tier 3,0.2,False
C03133,Tamil Nadu,Tirunelveli,8.72742,77.6838,South,Tier 3,0.2,False
C03134,Tamil Nadu,Tirunelveli Kattabo,8.7927,77.57409,South,Tier 3,0.2,False
C03135,Tamil Nadu,Tiruppalaikudi,9.54606,78.91721,South,Tier 3,0.2,False
C03136,Tamil Nadu,Tirupparangunram,9.88151,78.07306,South,Tier 3,0.2,False
C03137,Tamil Nadu,Tiruppur,11.11541,77.35456,South,Tier 3,0.2,False
C03138,Tamil Nadu,Tiruppuvanam,9.82564,78.25795,South,Tier 3,0.2,False
C03139,Tamil Nadu,Tiruttangal,9.48333,77.83333,South,Tier 3,0.2,False
C03140,Tamil Nadu,Tiruvannamalai,12.51,79.09,South,Tier 3,0.2,False
C03141,Tamil Nadu,Tiruvottiyur,13.15823,80.30181,South,Tier 3,0.2,False
C03142,Tamil Nadu,Tisaiyanvilai,8.33702,77.86776,South,Tier 3,0.2,False
C03143,Tamil Nadu,Tondi,9.74173,79.01774,South,Tier 3,0.2,False
C03144,Tamil Nadu,Turaiyur,11.14968,78.5987,South,Tier 3,0.2,False
C03145,Tamil Nadu,Udangudi,8.42918,78.02968,South,Tier 3,0.2,False
C03146,Tamil Nadu,Udumalaippettai,10.58806,77.24779,South,Tier 3,0.2,False
C03147,Tamil Nadu,Uppiliyapuram,11.26356,78.5139,South,Tier 3,0.2,False
C03148,Tamil Nadu,Usilampatti,9.96936,77.78621,South,Tier 3,0.2,False
C03149,Tamil Nadu,Uttamapalaiyam,9.80701,77.32718,South,Tier 3,0.2,False
C03150,Tamil Nadu,Uttiramerur,12.61433,79.75748,South,Tier 3,0.2,False
C03151,Tamil Nadu,Uttukkuli,11.16892,77.45431,South,Tier 3,0.2,False
C03152,Tamil Nadu,V.S.K.Valasai (Dindigul-Dist.),10.31549,78.15141,South,Tier 3,0.2,False
C03153,Tamil Nadu,Vadakku Valliyur,8.38286,77.61221,South,Tier 3,0.2,False
C03154,Tamil Nadu,Vadakku Viravanallur,8.69786,77.51916,South,Tier 3,0.2,False
C03155,Tamil Nadu,Vadamadurai,10.44081,78.09784,South,Tier 3,0.2,False
C03156,Tamil Nadu,Vadippatti,10.08481,77.96113,South,Tier 3,0.2,False
C03157,Tamil Nadu,Valangaiman,10.89012,79.39322,South,Tier 3,0.2,False
C03158,Tamil Nadu,Valavanur,11.92094,79.58239,South,Tier 3,0.2,False
C03159,Tamil Nadu,Vallam,10.71988,79.05981,South,Tier 3,0.2,False
C03160,Tamil Nadu,Valparai,10.32691,76.95116,South,Tier 3,0.2,False
C03161,Tamil Nadu,Vandalur,12.8924,80.08079,South,Tier 3,0.2,False
C03162,Tamil Nadu,Vandavasi,12.50429,79.60556,South,Tier 3,0.2,False
C03163,Tamil Nadu,Vaniyambadi,12.68162,78.62014,South,Tier 3,0.2,False
C03164,Tamil Nadu,Vasudevanallur,9.24171,77.41177,South,Tier 3,0.2,False
C03165,Tamil Nadu,Vattalkundu,10.16069,77.75883,South,Tier 3,0.2,False
C03166,Tamil Nadu,Vedaraniyam,10.37208,79.85095,South,Tier 3,0.2,False
C03167,Tamil Nadu,Vedasandur,10.53102,77.95019,South,Tier 3,0.2,False
C03168,Tamil Nadu,Velankanni,10.68333,79.83333,South,Tier 3,0.2,False
C03169,Tamil Nadu,Vellanur,13.15804,80.10634,South,Tier 3,0.2,False
C03170,Tamil Nadu,Vellore,12.86,79.035,South,Tier 3,0.2,False
C03171,Tamil Nadu,Velur,11.10825,78.00113,South,Tier 3,0.2,False
C03172,Tamil Nadu,Vengavasal,12.89911,80.169,South,Tier 3,0.2,False
C03173,Tamil Nadu,Vettaikkaranpudur,10.56207,76.91305,South,Tier 3,0.2,False
C03174,Tamil Nadu,Vettavalam,12.10769,79.24516,South,Tier 3,0.2,False
C03175,Tamil Nadu,Vijayapuri,11.2453,77.50066,South,Tier 3,0.2,False
C03176,Tamil Nadu,Vikravandi,12.0369,79.54595,South,Tier 3,0.2,False
C03177,Tamil Nadu,Vilattikulam,9.13227,78.16635,South,Tier 3,0.2,False
C03178,Tamil Nadu,Villupuram,11.99,79.37,South,Tier 3,0.2,False
C03179,Tamil Nadu,Viraganur,11.47613,78.73553,South,Tier 3,0.2,False
C03180,Tamil Nadu,Virudhunagar,9.45,77.92,South,Tier 3,0.2,False
C03181,Tamil Nadu,Vriddhachalam,11.5183,79.32411,South,Tier 3,0.2,False
C03182,Tamil Nadu,Walajapet,12.9251,79.36626,South,Tier 3,0.2,False
C03183,Tamil Nadu,Wallajahbad,12.79041,79.82358,South,Tier 3,0.2,False
C03184,Tamil Nadu,Wellington,11.36552,76.78442,South,Tier 3,0.2,False
C03185,Telangana,Adilabad,19.5,78.5,South,Tier 3,0.2,False
C03186,Telangana,Alampur,15.87987,78.13352,South,Tier 3,0.2,False
C03187,Telangana,Andol,17.81458,78.07713,South,Tier 3,0.2,False
C03188,Telangana,Asifabad,19.35851,79.28415,South,Tier 3,0.2,False
C03189,Telangana,Balapur,17.31018,78.49969,South,Tier 3,0.2,False
C03190,Telangana,Banswada,18.37725,77.88007,South,Tier 3,0.2,False
C03191,Telangana,Bellampalli,19.05577,79.493,South,Tier 3,0.2,False
C03192,Telangana,Bhadrachalam,17.66846,80.88887,South,Tier 3,0.2,False
C03193,Telangana,Bhadradri Kothagudem,17.5546,80.61976,South,Tier 3,0.2,False
C03194,Telangana,Bhaisa,19.11285,77.96336,South,Tier 3,0.2,False
C03195,Telangana,Bhongir,17.51544,78.88563,South,Tier 3,0.2,False
C03196,Telangana,Bodhan,18.66208,77.88581,South,Tier 3,0.2,False
C03197,Telangana,Chandur,17.87455,78.10017,South,Tier 3,0.2,False
C03198,Telangana,Chatakonda,17.55303,80.6477,South,Tier 3,0.2,False
C03199,Telangana,Dasnapur,19.65399,78.51213,South,Tier 3,0.2,False
C03200,Telangana,Devarkonda,16.69186,78.92073,South,Tier 3,0.2,False
C03201,Telangana,Dornakal,17.44475,80.14905,South,Tier 3,0.2,False
C03202,Telangana,Farrukhnagar,17.07787,78.20339,South,Tier 3,0.2,False
C03203,Telangana,Gaddi Annaram,17.36687,78.5242,South,Tier 3,0.2,False
C03204,Telangana,Gadwal,16.23504,77.79556,South,Tier 3,0.2,False
C03205,Telangana,Ghatkesar,17.45081,78.68366,South,Tier 3,0.2,False
C03206,Telangana,Gopalur,16.6122,77.80728,South,Tier 3,0.2,False
C03207,Telangana,Gudur,17.49174,78.82302,South,Tier 3,0.2,False
C03208,Telangana,Hyderabad,17.38405,78.45636,South,Tier 1,1.0,True
C03209,Telangana,Jagtial,18.79473,78.91661,South,Tier 3,0.2,False
C03210,Telangana,Jangaon,17.72602,79.15236,South,Tier 3,0.2,False
C03211,Telangana,Jangoan,17.72943,79.16096,South,Tier 3,0.2,False
C03212,Telangana,Jayashankar Bhupalapally,18.19678,79.93976,South,Tier 3,0.2,False
C03213,Telangana,Jogulamba Gadwal,16.23401,77.80564,South,Tier 3,0.2,False
C03214,Telangana,Kagaznagar,19.33159,79.46605,South,Tier 3,0.2,False
C03215,Telangana,Kamareddi,18.32001,78.34177,South,Tier 3,0.2,False
C03216,Telangana,Kamareddy,18.32567,78.33416,South,Tier 3,0.2,False
C03217,Telangana,Karimnagar,18.33844,79.22938,South,Tier 3,0.2,False
C03218,Telangana,Khammam,17.5,80.33333,South,Tier 3,0.2,False
C03219,Telangana,Kodar,16.9985,79.9656,South,Tier 3,0.2,False
C03220,Telangana,Koratla,18.82154,78.71186,South,Tier 3,0.2,False
C03221,Telangana,Kothapet,19.35176,79.48323,South,Tier 3,0.2,False
C03222,Telangana,Kottagudem,17.55106,80.61779,South,Tier 3,0.2,False
C03223,Telangana,Kottapalli,18.49543,79.0943,South,Tier 3,0.2,False
C03224,Telangana,Kukatpalli,17.48486,78.41376,South,Tier 3,0.2,False
C03225,Telangana,Kyathampalle,19.66781,78.5289,South,Tier 3,0.2,False
C03226,Telangana,Lakshettipet,18.86667,79.21667,South,Tier 3,0.2,False
C03227,Telangana,Lal Bahadur Nagar,17.34769,78.55757,South,Tier 3,0.2,False
C03228,Telangana,Mahabubabad,17.6004,80.00543,South,Tier 3,0.2,False
C03229,Telangana,Mahbubnagar,16.63171,77.75556,South,Tier 3,0.2,False
C03230,Telangana,Malkajgiri,17.44781,78.52633,South,Tier 3,0.2,False
C03231,Telangana,Mancheral,18.87074,79.42863,South,Tier 3,0.2,False
C03232,Telangana,Mandamarri,18.96506,79.47475,South,Tier 3,0.2,False
C03233,Telangana,Manthani,18.65087,79.66501,South,Tier 3,0.2,False
C03234,Telangana,Manuguru,17.98102,80.7547,South,Tier 3,0.2,False
C03235,Telangana,Medak,17.75,78.25,South,Tier 3,0.2,False
C03236,Telangana,Medchal,17.62972,78.48139,South,Tier 3,0.2,False
C03237,Telangana,Medchal Malkajgiri,17.60644,78.54007,South,Tier 3,0.2,False
C03238,Telangana,Mirialguda,16.8722,79.56247,South,Tier 3,0.2,False
C03239,Telangana,Nagar Karnul,16.4821,78.32471,South,Tier 3,0.2,False
C03240,Telangana,Nalgonda,17.16667,79.5,South,Tier 3,0.2,False
C03241,Telangana,Narayanpet,16.74799,77.4954,South,Tier 3,0.2,False
C03242,Telangana,Narsingi,18.04468,78.42516,South,Tier 3,0.2,False
C03243,Telangana,Naspur,18.84577,79.46165,South,Tier 3,0.2,False
C03244,Telangana,Nirmal,19.09685,78.34407,South,Tier 3,0.2,False
C03245,Telangana,Nizamabad,18.75,78.25,South,Tier 3,0.2,False
C03246,Telangana,Paloncha,17.60184,80.70509,South,Tier 3,0.2,False
C03247,Telangana,Palwancha,17.58152,80.67651,South,Tier 3,0.2,False
C03248,Telangana,Patancheru,17.53334,78.2645,South,Tier 3,0.2,False
C03249,Telangana,Peddapalli,18.61357,79.37442,South,Tier 3,0.2,False
C03250,Telangana,Quthbullapur,17.50107,78.45818,South,Tier 3,0.2,False
C03251,Telangana,Rajanna Sircilla,18.38629,78.8156,South,Tier 3,0.2,False
C03252,Telangana,Ramagundam,18.755,79.474,South,Tier 3,0.2,False
C03253,Telangana,Ramgundam,18.80084,79.45206,South,Tier 3,0.2,False
C03254,Telangana,Rangareddi,17.27883,78.16844,South,Tier 3,0.2,False
C03255,Telangana,Sadaseopet,17.61925,77.95263,South,Tier 3,0.2,False
C03256,Telangana,Sangareddi,17.62477,78.08669,South,Tier 3,0.2,False
C03257,Telangana,Sathupalli,17.24968,80.86899,South,Tier 3,0.2,False
C03258,Telangana,Secunderabad,17.50427,78.54263,South,Tier 3,0.2,False
C03259,Telangana,Serilingampalle,17.49313,78.30196,South,Tier 3,0.2,False
C03260,Telangana,Siddipet,18.10483,78.84858,South,Tier 3,0.2,False
C03261,Telangana,Singapur,17.46982,78.12574,South,Tier 3,0.2,False
C03262,Telangana,Sirpur,19.47953,79.57558,South,Tier 3,0.2,False
C03263,Telangana,Sirsilla,18.38865,78.81048,South,Tier 3,0.2,False
C03264,Telangana,Sriramnagar,17.26652,78.25544,South,Tier 3,0.2,False
C03265,Telangana,Suriapet,17.14054,79.62045,South,Tier 3,0.2,False
C03266,Telangana,Tandur,17.24849,77.57698,South,Tier 3,0.2,False
C03267,Telangana,Uppal Kalan,17.40577,78.55911,South,Tier 3,0.2,False
C03268,Telangana,Vemalwada,18.46523,78.86894,South,Tier 3,0.2,False
C03269,Telangana,Vikarabad,17.3381,77.90441,South,Tier 3,0.2,False
C03270,Telangana,Wanparti,16.36738,78.06889,South,Tier 3,0.2,False
C03271,Telangana,Warangal,18.0,79.83333,South,Tier 3,0.2,False
C03272,Telangana,Yellandu,17.59064,80.32146,South,Tier 3,0.2,False
C03273,Telangana,Zahirabad,17.68138,77.60743,South,Tier 3,0.2,False
C03274,Tripura,Agartala,23.83605,91.27939,North-East,Tier 3,0.2,False
C03275,Tripura,Amarpur,23.5257,91.65879,North-East,Tier 3,0.2,False
C03276,Tripura,Ambasa,23.936,91.85436,North-East,Tier 3,0.2,False
C03277,Tripura,Barjala,23.6182,91.35596,North-East,Tier 3,0.2,False
C03278,Tripura,Belonia,23.25178,91.45407,North-East,Tier 3,0.2,False
C03279,Tripura,Dhalai,23.84307,91.92591,North-East,Tier 3,0.2,False
C03280,Tripura,Dharmanagar,24.36667,92.16667,North-East,Tier 3,0.2,False
C03281,Tripura,Gomati,23.53399,91.48122,North-East,Tier 3,0.2,False
C03282,Tripura,Kailashahar,24.33199,92.00391,North-East,Tier 3,0.2,False
C03283,Tripura,Kamalpur,24.19593,91.83438,North-East,Tier 3,0.2,False
C03284,Tripura,Khowai,24.07964,91.59972,North-East,Tier 3,0.2,False
C03285,Tripura,North Tripura,24.1305,92.15552,North-East,Tier 3,0.2,False
C03286,Tripura,Ranir Bazar,23.83463,91.36614,North-East,Tier 3,0.2,False
C03287,Tripura,Sabrum,23.00153,91.72427,North-East,Tier 3,0.2,False
C03288,Tripura,Sonamura,23.47547,91.2659,North-East,Tier 3,0.2,False
C03289,Tripura,South Tripura,23.1671,91.60953,North-East,Tier 3,0.2,False
C03290,Tripura,Udaipur,23.53333,91.48333,North-East,Tier 3,0.2,False
C03291,Tripura,Unakoti,24.32781,92.00377,North-East,Tier 3,0.2,False
C03292,Tripura,West Tripura,23.91667,91.5,North-East,Tier 3,0.2,False
C03293,Uttar Pradesh,Achhnera,27.17826,77.75674,North,Tier 3,0.2,False
C03294,Uttar Pradesh,Afzalgarh,29.3937,78.67393,North,Tier 3,0.2,False
C03295,Uttar Pradesh,Agra,27.18333,78.01667,North,Tier 2,0.6,False
C03296,Uttar Pradesh,Ahraura,25.01579,83.03294,North,Tier 3,0.2,False
C03297,Uttar Pradesh,Aidalpur,26.13333333,79.45,North,Tier 3,0.2,False
C03298,Uttar Pradesh,Airwa,26.9,79.43333333,North,Tier 3,0.2,False
C03299,Uttar Pradesh,Akbarpur,26.42953,82.53431,North,Tier 3,0.2,False
C03300,Uttar Pradesh,Akola,27.06547,77.88084,North,Tier 3,0.2,False
C03301,Uttar Pradesh,Aliganj,27.49358,79.17127,North,Tier 3,0.2,False
C03302,Uttar Pradesh,Aligarh,27.83333,78.16667,North,Tier 3,0.2,False
C03303,Uttar Pradesh,Allahabad,25.45,81.85,North,Tier 3,0.2,False
C03304,Uttar Pradesh,Allahganj,27.5454,79.68715,North,Tier 3,0.2,False
C03305,Uttar Pradesh,Amanpur,27.71222,78.73788,North,Tier 3,0.2,False
C03306,Uttar Pradesh,Amauli,26.01666667,80.3,North,Tier 3,0.2,False
C03307,Uttar Pradesh,Ambahta,29.85706,77.33583,North,Tier 3,0.2,False
C03308,Uttar Pradesh,Ambedkar Nagar,26.40544,82.69762,North,Tier 3,0.2,False
C03309,Uttar Pradesh,Amethi,28.01667,81.05,North,Tier 3,0.2,False
C03310,Uttar Pradesh,Amroha,28.90314,78.46984,North,Tier 3,0.2,False
C03311,Uttar Pradesh,Anandnagar,27.10062,83.27156,North,Tier 3,0.2,False
C03312,Uttar Pradesh,Antu,26.05654,81.90267,North,Tier 3,0.2,False
C03313,Uttar Pradesh,Anupshahr,28.35748,78.26914,North,Tier 3,0.2,False
C03314,Uttar Pradesh,Aonla,28.27402,79.16521,North,Tier 3,0.2,False
C03315,Uttar Pradesh,Araul,26.917,80.033,North,Tier 3,0.2,False
C03316,Uttar Pradesh,Asalatganj,26.68333333,79.85,North,Tier 3,0.2,False
C03317,Uttar Pradesh,Atarra,25.28618,80.57155,North,Tier 3,0.2,False
C03318,Uttar Pradesh,Atrauli,28.02964,78.28571,North,Tier 3,0.2,False
C03319,Uttar Pradesh,Atraulia,26.3333,82.94727,North,Tier 3,0.2,False
C03320,Uttar Pradesh,Auraiya,26.64692,79.42858,North,Tier 3,0.2,False
C03321,Uttar Pradesh,Auras,26.91414,80.50792,North,Tier 3,0.2,False
C03322,Uttar Pradesh,Ayodhya,26.79909,82.2047,North,Tier 3,0.2,False
C03323,Uttar Pradesh,Azamgarh,26.06832,83.18358,North,Tier 3,0.2,False
C03324,Uttar Pradesh,Azizpur,26.97638889,79.22138889,North,Tier 3,0.2,False
C03325,Uttar Pradesh,Baberu,25.54711,80.70443,North,Tier 3,0.2,False
C03326,Uttar Pradesh,Babina,25.23947,78.47028,North,Tier 3,0.2,False
C03327,Uttar Pradesh,Babrala,28.26419,78.4056,North,Tier 3,0.2,False
C03328,Uttar Pradesh,Babugarh,28.72353,77.84677,North,Tier 3,0.2,False
C03329,Uttar Pradesh,Bachhraon,28.92694,78.23456,North,Tier 3,0.2,False
C03330,Uttar Pradesh,Bachhrawan,26.4709,81.1158,North,Tier 3,0.2,False
C03331,Uttar Pradesh,Baghpat,28.95,77.2167,North,Tier 3,0.2,False
C03332,Uttar Pradesh,Baghra,29.46666667,77.58333333,North,Tier 3,0.2,False
C03333,Uttar Pradesh,Bah,26.86912,78.59385,North,Tier 3,0.2,False
C03334,Uttar Pradesh,Baheri,28.77416,79.4974,North,Tier 3,0.2,False
C03335,Uttar Pradesh,Bahjoi,28.39502,78.62659,North,Tier 3,0.2,False
C03336,Uttar Pradesh,Bahraich,27.80021,81.51855,North,Tier 3,0.2,False
C03337,Uttar Pradesh,Bahraigh,27.57429,81.59474,North,Tier 3,0.2,False
C03338,Uttar Pradesh,Bahsuma,29.20063,77.97221,North,Tier 3,0.2,False
C03339,Uttar Pradesh,Bahua,25.83942,80.62255,North,Tier 3,0.2,False
C03340,Uttar Pradesh,Bajna,27.89793,77.67836,North,Tier 3,0.2,False
C03341,Uttar Pradesh,Bakewar,26.66226,79.17625,North,Tier 3,0.2,False
C03342,Uttar Pradesh,Baksar,28.76666667,78.01666667,North,Tier 3,0.2,False
C03343,Uttar Pradesh,Balamau,27.16666667,80.35,North,Tier 3,0.2,False
C03344,Uttar Pradesh,Baldeo,27.41666667,77.81666667,North,Tier 3,0.2,False
C03345,Uttar Pradesh,Baldev,27.40684,77.82214,North,Tier 3,0.2,False
C03346,Uttar Pradesh,Ballia,25.83333,84.16667,North,Tier 3,0.2,False
C03347,Uttar Pradesh,Balrampur,27.43449,82.40281,North,Tier 3,0.2,False
C03348,Uttar Pradesh,Banat,29.46355,77.35478,North,Tier 3,0.2,False
C03349,Uttar Pradesh,Banbasa,28.99132,80.07608,North,Tier 3,0.2,False
C03350,Uttar Pradesh,Banda,25.5,80.5,North,Tier 3,0.2,False
C03351,Uttar Pradesh,Bangarmau,26.8912,80.21149,North,Tier 3,0.2,False
C03352,Uttar Pradesh,Bansdih,25.88377,84.21827,North,Tier 3,0.2,False
C03353,Uttar Pradesh,Bansgaon,26.55032,83.34503,North,Tier 3,0.2,False
C03354,Uttar Pradesh,Bansi,27.17749,82.93442,North,Tier 3,0.2,False
C03355,Uttar Pradesh,Banthra,27.9172,79.8174,North,Tier 3,0.2,False
C03356,Uttar Pradesh,Bara Banki,26.93864,81.3274,North,Tier 3,0.2,False
C03357,Uttar Pradesh,Baragaon,25.47554,78.71224,North,Tier 3,0.2,False
C03358,Uttar Pradesh,Baraut,29.10199,77.26334,North,Tier 3,0.2,False
C03359,Uttar Pradesh,Bareilly,28.41667,79.38333,North,Tier 3,0.2,False
C03360,Uttar Pradesh,Barhalganj,26.28333333,83.5,North,Tier 3,0.2,False
C03361,Uttar Pradesh,Barkhera,28.45,79.8,North,Tier 3,0.2,False
C03362,Uttar Pradesh,Barkhera Kalan,28.45209,79.80655,North,Tier 3,0.2,False
C03363,Uttar Pradesh,Barokhar,24.91666667,81.96666667,North,Tier 3,0.2,False
C03364,Uttar Pradesh,Barsana,27.64802,77.3764,North,Tier 3,0.2,False
C03365,Uttar Pradesh,Barwar (Lakhimpur Kheri),25.50583333,79.13972222,North,Tier 3,0.2,False
C03366,Uttar Pradesh,Basti,26.82816,82.77924,North,Tier 3,0.2,False
C03367,Uttar Pradesh,Behat,30.1718,77.6139,North,Tier 3,0.2,False
C03368,Uttar Pradesh,Bela,25.92058,81.99629,North,Tier 3,0.2,False
C03369,Uttar Pradesh,Belthara,26.12694444,83.89138889,North,Tier 3,0.2,False
C03370,Uttar Pradesh,Beniganj,27.29293,80.44364,North,Tier 3,0.2,False
C03371,Uttar Pradesh,Beswan,27.63792,77.88019,North,Tier 3,0.2,False
C03372,Uttar Pradesh,Bewar,27.21869,79.29761,North,Tier 3,0.2,False
C03373,Uttar Pradesh,Bhadarsa,26.66027778,82.12416667,North,Tier 3,0.2,False
C03374,Uttar Pradesh,Bhadohi,25.39526,82.5703,North,Tier 3,0.2,False
C03375,Uttar Pradesh,Bhagwantnagar,26.22383,80.7575,North,Tier 3,0.2,False
C03376,Uttar Pradesh,Bharatpura,25.23333333,78.96666667,North,Tier 3,0.2,False
C03377,Uttar Pradesh,Bhargain,27.615,79.14416667,North,Tier 3,0.2,False
C03378,Uttar Pradesh,Bharthana,26.75231,79.2218,North,Tier 3,0.2,False
C03379,Uttar Pradesh,Bharwari,25.56078,81.49164,North,Tier 3,0.2,False
C03380,Uttar Pradesh,Bhaupur,26.91666667,79.21666667,North,Tier 3,0.2,False
C03381,Uttar Pradesh,Bhimtal,29.34444444,79.56305556,North,Tier 3,0.2,False
C03382,Uttar Pradesh,Bhinga,27.70283,81.9343,North,Tier 3,0.2,False
C03383,Uttar Pradesh,Bhognipur,26.24,79.8,North,Tier 3,0.2,False
C03384,Uttar Pradesh,Bhongaon,27.25515,79.18118,North,Tier 3,0.2,False
C03385,Uttar Pradesh,Bidhnu,26.33333333,80.28333333,North,Tier 3,0.2,False
C03386,Uttar Pradesh,Bidhuna,26.80172,79.50829,North,Tier 3,0.2,False
C03387,Uttar Pradesh,Bighapur,26.35,80.68,North,Tier 3,0.2,False
C03388,Uttar Pradesh,Bighapur Khurd,26.34734,80.65698,North,Tier 3,0.2,False
C03389,Uttar Pradesh,Bijnor,29.41667,78.51667,North,Tier 3,0.2,False
C03390,Uttar Pradesh,Bikapur,26.59534,82.13272,North,Tier 3,0.2,False
C03391,Uttar Pradesh,Bilari,28.62146,78.80361,North,Tier 3,0.2,False
C03392,Uttar Pradesh,Bilariaganj,26.19593,83.2269,North,Tier 3,0.2,False
C03393,Uttar Pradesh,Bilaspur,28.88655,79.2703,North,Tier 3,0.2,False
C03394,Uttar Pradesh,Bilgram,27.17509,80.03201,North,Tier 3,0.2,False
C03395,Uttar Pradesh,Bilhaur,26.84345,80.06388,North,Tier 3,0.2,False
C03396,Uttar Pradesh,Bilsanda,28.24341,79.95135,North,Tier 3,0.2,False
C03397,Uttar Pradesh,Bilsi,28.12941,78.9109,North,Tier 3,0.2,False
C03398,Uttar Pradesh,Bilthra,26.12705,83.89148,North,Tier 3,0.2,False
C03399,Uttar Pradesh,Binauli,29.09416667,77.40083333,North,Tier 3,0.2,False
C03400,Uttar Pradesh,Binaur,26.38333333,80.16666667,North,Tier 3,0.2,False
C03401,Uttar Pradesh,Bindki,26.03613,80.57617,North,Tier 3,0.2,False
C03402,Uttar Pradesh,Birdpur,27.3833,83.1167,North,Tier 3,0.2,False
C03403,Uttar Pradesh,Birpur,26.53,86.25,North,Tier 3,0.2,False
C03404,Uttar Pradesh,Bisalpur,28.29253,79.80472,North,Tier 3,0.2,False
C03405,Uttar Pradesh,Bisanda Buzurg,25.41666667,80.61666667,North,Tier 3,0.2,False
C03406,Uttar Pradesh,Bisauli,28.30772,78.93678,North,Tier 3,0.2,False
C03407,Uttar Pradesh,Bisenda Buzurg,25.4035,80.61889,North,Tier 3,0.2,False
C03408,Uttar Pradesh,Bishunpur Urf Maharajganj,26.25914,83.11643,North,Tier 3,0.2,False
C03409,Uttar Pradesh,Biswan,27.49581,80.99618,North,Tier 3,0.2,False
C03410,Uttar Pradesh,Bithur,26.60664,80.27098,North,Tier 3,0.2,False
C03411,Uttar Pradesh,Budaun,28.11667,78.98333,North,Tier 3,0.2,False
C03412,Uttar Pradesh,Budhana,29.28805,77.47534,North,Tier 3,0.2,False
C03413,Uttar Pradesh,Bulandshahr,28.41667,77.83333,North,Tier 3,0.2,False
C03414,Uttar Pradesh,Captainganj,26.9264,83.71334,North,Tier 3,0.2,False
C03415,Uttar Pradesh,Chail,25.42654,81.63198,North,Tier 3,0.2,False
C03416,Uttar Pradesh,Chakia,25.04891,83.22155,North,Tier 3,0.2,False
C03417,Uttar Pradesh,Chandauli,25.25803,83.26825,North,Tier 3,0.2,False
C03418,Uttar Pradesh,Chandauli District,25.26134,83.26408,North,Tier 3,0.2,False
C03419,Uttar Pradesh,Chandausi,28.45,78.77,North,Tier 3,0.2,False
C03420,Uttar Pradesh,Chandpur,29.13489,78.27187,North,Tier 3,0.2,False
C03421,Uttar Pradesh,Chanduasi,28.45178,78.78277,North,Tier 3,0.2,False
C03422,Uttar Pradesh,Charkhari,25.40304,79.74877,North,Tier 3,0.2,False
C03423,Uttar Pradesh,Charthawal,29.54687,77.59438,North,Tier 3,0.2,False
C03424,Uttar Pradesh,Chhaprauli,29.20989,77.17454,North,Tier 3,0.2,False
C03425,Uttar Pradesh,Chharra,27.9247,78.40102,North,Tier 3,0.2,False
C03426,Uttar Pradesh,Chhata,27.72374,77.5081,North,Tier 3,0.2,False
C03427,Uttar Pradesh,Chhibramau,27.14872,79.50078,North,Tier 3,0.2,False
C03428,Uttar Pradesh,Chhitauni,27.11666667,83.98333333,North,Tier 3,0.2,False
C03429,Uttar Pradesh,Chhutmalpur,30.03209,77.75329,North,Tier 3,0.2,False
C03430,Uttar Pradesh,Chillupar,26.28221,83.5064,North,Tier 3,0.2,False
C03431,Uttar Pradesh,Chirgaon,25.57198,78.81432,North,Tier 3,0.2,False
