shipment_id,order_id,warehouse_id,warehouse_code,destination_city,sku_id,sku_code,shipment_quantity,dispatch_date,estimated_delivery,shipment_status
SHP008732,ORD008732,WH001,MUM_NH,Jehanabad,SKU0059,AUT002,30,2025-08-11,2025-08-15,Delivered
SHP008733,ORD008733,WH008,CCU_RDC,Tumakuru,SKU0043,APP007,3,2025-08-09,2025-08-14,Delivered
SHP008734,ORD008734,WH006,HYD_RDC,Rabkavi,SKU0070,HOM004,4,2025-06-25,2025-06-26,Delivered
SHP008735,ORD008735,WH005,BLR_RDC,Badhni Kalan,SKU0022,FMC010,74,2025-12-17,2025-12-18,Delivered
SHP008736,ORD008736,WH001,MUM_NH,Indergarh,SKU0034,GRO010,90,2025-10-10,2025-10-12,Delivered
SHP008737,ORD008737,WH001,MUM_NH,Akkarampalle,SKU0041,APP005,2,2025-11-23,2025-11-25,Delivered
SHP008738,ORD008738,WH001,MUM_NH,Nandura Buzurg,SKU0042,APP006,6,2025-06-04,2025-06-11,Delivered
SHP008739,ORD008739,WH001,MUM_NH,Tanda,SKU0045,APP009,39,2025-04-26,2025-04-29,Delivered
SHP008740,ORD008740,WH007,MAA_RDC,Gua,SKU0061,AUT004,5,2025-10-08,2025-10-09,Delivered
SHP008741,ORD008741,WH002,NAG_NH,Bageshwar,SKU0074,HOM008,43,2025-07-27,2025-07-30,Delivered
SHP008742,ORD008742,WH008,CCU_RDC,Manikpur,SKU0043,APP007,17,2025-06-11,2025-06-12,Delivered
SHP008743,ORD008743,WH002,NAG_NH,Srivilliputhur,SKU0061,AUT004,25,2025-01-16,2025-01-20,Delivered
SHP008744,ORD008744,WH001,MUM_NH,Phulpur,SKU0023,FMC011,124,2025-04-11,2025-04-16,Delivered
SHP008745,ORD008745,WH005,BLR_RDC,Vite,SKU0036,GRO012,2,2025-02-06,2025-02-09,Delivered
SHP008746,ORD008746,WH001,MUM_NH,Shamli,SKU0060,AUT003,15,2025-02-19,2025-02-24,Delivered
SHP008747,ORD008747,WH006,HYD_RDC,Kota,SKU0060,AUT003,9,2025-01-31,2025-02-02,Delivered
SHP008748,ORD008748,WH008,CCU_RDC,Rajapalaiyam,SKU0063,AUT006,3,2025-11-05,2025-11-11,Delivered
SHP008749,ORD008749,WH008,CCU_RDC,Supedi,SKU0055,HEA007,8,2025-04-08,2025-04-10,Delivered
SHP008750,ORD008750,WH001,MUM_NH,Singoli,SKU0069,HOM003,24,2025-01-21,2025-01-27,Delivered
SHP008751,ORD008751,WH001,MUM_NH,Alanganallur,SKU0001,ELE001,7,2025-12-12,2025-12-15,Delivered
SHP008752,ORD008752,WH001,MUM_NH,Baudh,SKU0036,GRO012,53,2025-09-30,2025-10-06,Delivered
SHP008753,ORD008753,WH002,NAG_NH,Aurad,SKU0051,HEA003,28,2025-12-05,2025-12-09,Delivered
SHP008754,ORD008754,WH007,MAA_RDC,Ajitgarh,SKU0062,AUT005,1,2025-10-04,2025-10-05,Delivered
SHP008755,ORD008755,WH005,BLR_RDC,Ahraura,SKU0069,HOM003,20,2025-03-19,2025-03-22,Delivered
SHP008756,ORD008756,WH002,NAG_NH,Basna,SKU0032,GRO008,21,2025-10-14,2025-10-18,Delivered
SHP008757,ORD008757,WH002,NAG_NH,Naduvattam,SKU0043,APP007,63,2025-12-26,2025-12-31,Delivered
SHP008758,ORD008758,WH002,NAG_NH,Nampur,SKU0074,HOM008,6,2025-03-20,2025-03-26,Delivered
SHP008759,ORD008759,WH001,MUM_NH,Tilhar,SKU0040,APP004,9,2025-02-09,2025-02-13,Delivered
SHP008760,ORD008760,WH005,BLR_RDC,Dadri,SKU0068,HOM002,6,2025-03-27,2025-03-30,Delivered
SHP008761,ORD008761,WH006,HYD_RDC,Sakleshpur,SKU0071,HOM005,3,2025-01-22,2025-01-25,Delivered
SHP008762,ORD008762,WH004,AMD_RDC,Fatehabad,SKU0010,ELE010,16,2025-12-13,2025-12-16,Delivered
SHP008763,ORD008763,WH006,HYD_RDC,Uppiliyapuram,SKU0015,FMC003,47,2025-09-26,2025-09-29,Delivered
SHP008764,ORD008764,WH003,DEL_RDC,Nikora,SKU0044,APP008,3,2025-08-18,2025-08-22,Delivered
SHP008765,ORD008765,WH001,MUM_NH,Kanniyakumari,SKU0055,HEA007,25,2025-07-26,2025-07-29,Delivered
SHP008766,ORD008766,WH001,MUM_NH,Dandi,SKU0027,GRO003,47,2025-08-01,2025-08-03,Delivered
SHP008767,ORD008767,WH002,NAG_NH,Amarpatan,SKU0039,APP003,42,2025-04-29,2025-05-02,Delivered
SHP008768,ORD008768,WH007,MAA_RDC,Gurgaon,SKU0061,AUT004,12,2025-02-08,2025-02-13,Delivered
SHP008769,ORD008769,WH006,HYD_RDC,Manoharpur,SKU0059,AUT002,3,2025-03-30,2025-04-05,Delivered
SHP008770,ORD008770,WH004,AMD_RDC,Tarabha,SKU0044,APP008,28,2025-01-25,2025-02-01,Delivered
SHP008771,ORD008771,WH003,DEL_RDC,Araria,SKU0070,HOM004,6,2025-03-05,2025-03-07,Delivered
SHP008772,ORD008772,WH005,BLR_RDC,Mailani,SKU0003,ELE003,22,2025-12-31,2026-01-02,In Transit
SHP008773,ORD008773,WH008,CCU_RDC,Jumri Tilaiya,SKU0025,GRO001,87,2025-11-11,2025-11-16,Delivered
SHP008774,ORD008774,WH002,NAG_NH,Ghazipur,SKU0014,FMC002,8,2025-04-05,2025-04-12,Delivered
SHP008775,ORD008775,WH008,CCU_RDC,Rudraprayag,SKU0026,GRO002,66,2025-09-13,2025-09-15,Delivered
SHP008776,ORD008776,WH001,MUM_NH,Bilimora,SKU0055,HEA007,4,2025-08-10,2025-08-17,Delivered
SHP008777,ORD008777,WH005,BLR_RDC,Thana Bhawan,SKU0060,AUT003,5,2025-12-08,2025-12-11,Delivered
SHP008778,ORD008778,WH006,HYD_RDC,Basar,SKU0072,HOM006,18,2025-12-05,2025-12-11,Delivered
SHP008779,ORD008779,WH003,DEL_RDC,Jaoli,SKU0071,HOM005,4,2025-01-11,2025-01-13,Delivered
SHP008780,ORD008780,WH008,CCU_RDC,Abu Road,SKU0005,ELE005,7,2025-10-21,2025-10-26,Delivered
SHP008781,ORD008781,WH005,BLR_RDC,Bar Bigha,SKU0019,FMC007,19,2025-07-03,2025-07-08,Delivered
SHP008782,ORD008782,WH001,MUM_NH,Shahganj,SKU0052,HEA004,6,2025-02-05,2025-02-07,Delivered
SHP008783,ORD008783,WH008,CCU_RDC,Vadippatti,SKU0059,AUT002,7,2025-04-23,2025-04-30,Delivered
SHP008784,ORD008784,WH001,MUM_NH,Pilibhit,SKU0059,AUT002,8,2025-07-27,2025-07-29,Delivered
SHP008785,ORD008785,WH001,MUM_NH,Dharmabad,SKU0006,ELE006,45,2025-10-15,2025-10-22,Delivered
SHP008786,ORD008786,WH005,BLR_RDC,Hata (India),SKU0024,FMC012,53,2025-01-24,2025-01-26,Delivered
SHP008787,ORD008787,WH007,MAA_RDC,Risod,SKU0045,APP009,5,2025-09-15,2025-09-21,Delivered
SHP008788,ORD008788,WH002,NAG_NH,Rapar,SKU0054,HEA006,5,2025-05-01,2025-05-07,Delivered
SHP008789,ORD008789,WH002,NAG_NH,Domjur,SKU0035,GRO011,42,2025-05-15,2025-05-21,Delivered
SHP008790,ORD008790,WH008,CCU_RDC,Dabra,SKU0005,ELE005,2,2025-07-26,2025-08-01,Delivered
SHP008791,ORD008791,WH004,AMD_RDC,Kharkhauda,SKU0052,HEA004,22,2025-09-15,2025-09-22,Delivered
SHP008792,ORD008792,WH001,MUM_NH,Gosanimari,SKU0034,GRO010,117,2025-05-15,2025-05-18,Delivered
SHP008793,ORD008793,WH002,NAG_NH,Daulatpur,SKU0021,FMC009,77,2025-10-13,2025-10-14,Delivered
SHP008794,ORD008794,WH007,MAA_RDC,Hangal,SKU0004,ELE004,21,2025-10-08,2025-10-14,Delivered
SHP008795,ORD008795,WH005,BLR_RDC,Periyanayakkanpalaiyam,SKU0039,APP003,3,2025-09-09,2025-09-14,Delivered
SHP008796,ORD008796,WH001,MUM_NH,Agartala,SKU0042,APP006,36,2025-02-10,2025-02-17,Delivered
SHP008797,ORD008797,WH005,BLR_RDC,Phaphamau,SKU0063,AUT006,1,2025-05-30,2025-06-02,Delivered
SHP008798,ORD008798,WH001,MUM_NH,Vinukonda,SKU0040,APP004,29,2025-08-10,2025-08-15,Delivered
SHP008799,ORD008799,WH004,AMD_RDC,Kolanukonda,SKU0039,APP003,44,2025-11-20,2025-11-26,Delivered
SHP008800,ORD008800,WH003,DEL_RDC,Chikhli (Jalna),SKU0070,HOM004,26,2025-07-19,2025-07-26,Delivered
SHP008801,ORD008801,WH006,HYD_RDC,Yellandu,SKU0004,ELE004,12,2025-04-11,2025-04-14,Delivered
SHP008802,ORD008802,WH004,AMD_RDC,Bongaigaon,SKU0015,FMC003,121,2025-05-27,2025-05-31,Delivered
SHP008803,ORD008803,WH003,DEL_RDC,Gagret,SKU0037,APP001,52,2025-03-07,2025-03-10,Delivered
SHP008804,ORD008804,WH008,CCU_RDC,Lahar,SKU0061,AUT004,4,2025-09-25,2025-10-01,Delivered
SHP008805,ORD008805,WH002,NAG_NH,Narwar,SKU0070,HOM004,9,2025-12-18,2025-12-25,Delivered
SHP008806,ORD008806,WH001,MUM_NH,Bijapur,SKU0055,HEA007,29,2025-07-18,2025-07-24,Delivered
SHP008807,ORD008807,WH008,CCU_RDC,Khalilabad,SKU0006,ELE006,25,2025-03-13,2025-03-20,Delivered
SHP008808,ORD008808,WH001,MUM_NH,Rudraprayag,SKU0051,HEA003,56,2025-01-06,2025-01-13,Delivered
SHP008809,ORD008809,WH001,MUM_NH,Kalanwali,SKU0044,APP008,34,2025-03-09,2025-03-12,Delivered
SHP008810,ORD008810,WH004,AMD_RDC,Jugsalai,SKU0052,HEA004,27,2025-09-06,2025-09-13,Delivered
SHP008811,ORD008811,WH005,BLR_RDC,Jambuda,SKU0003,ELE003,13,2025-07-09,2025-07-16,Delivered
SHP008812,ORD008812,WH008,CCU_RDC,Pandaria,SKU0013,FMC001,96,2025-09-10,2025-09-14,Delivered
SHP008813,ORD008813,WH005,BLR_RDC,Chanduasi,SKU0002,ELE002,6,2025-02-03,2025-02-08,Delivered
SHP008814,ORD008814,WH002,NAG_NH,Godda,SKU0027,GRO003,27,2025-02-14,2025-02-17,Delivered
SHP008815,ORD008815,WH001,MUM_NH,Bandipore,SKU0017,FMC005,19,2025-05-22,2025-05-29,Delivered
SHP008816,ORD008816,WH007,MAA_RDC,Sadri,SKU0049,HEA001,10,2025-06-25,2025-07-01,Delivered
SHP008817,ORD008817,WH007,MAA_RDC,Malad,SKU0004,ELE004,17,2025-06-14,2025-06-18,Delivered
SHP008818,ORD008818,WH005,BLR_RDC,"Govindapuram,Chilakaluripet,Guntur",SKU0048,APP012,39,2025-07-19,2025-07-23,Delivered
SHP008819,ORD008819,WH008,CCU_RDC,Bhojudih,SKU0068,HOM002,4,2025-07-06,2025-07-12,Delivered
SHP008820,ORD008820,WH002,NAG_NH,Amethi,SKU0032,GRO008,2,2025-11-17,2025-11-18,Delivered
SHP008821,ORD008821,WH005,BLR_RDC,Malegaon,SKU0052,HEA004,11,2025-04-13,2025-04-17,Delivered
SHP008822,ORD008822,WH003,DEL_RDC,Shahid Bhagat Singh Nagar,SKU0045,APP009,2,2025-09-22,2025-09-25,Delivered
SHP008823,ORD008823,WH008,CCU_RDC,Koath,SKU0053,HEA005,1,2025-06-19,2025-06-23,Delivered
SHP008824,ORD008824,WH003,DEL_RDC,Banka,SKU0032,GRO008,37,2025-12-06,2025-12-11,Delivered
SHP008825,ORD008825,WH005,BLR_RDC,Ghodasar,SKU0008,ELE008,5,2026-01-02,2026-01-09,Ready
SHP008826,ORD008826,WH008,CCU_RDC,Riasi,SKU0027,GRO003,11,2025-03-18,2025-03-22,Delivered
SHP008827,ORD008827,WH008,CCU_RDC,Shahid Bhagat Singh Nagar,SKU0050,HEA002,57,2025-04-28,2025-05-04,Delivered
SHP008828,ORD008828,WH008,CCU_RDC,Palani,SKU0061,AUT004,1,2025-05-26,2025-05-29,Delivered
SHP008829,ORD008829,WH008,CCU_RDC,Veraval,SKU0071,HOM005,9,2025-04-24,2025-04-25,Delivered
SHP008830,ORD008830,WH002,NAG_NH,Pedana,SKU0018,FMC006,60,2025-09-04,2025-09-05,Delivered
SHP008831,ORD008831,WH003,DEL_RDC,Uklana,SKU0036,GRO012,20,2025-12-21,2025-12-28,Delivered
SHP008832,ORD008832,WH003,DEL_RDC,Sorbhog,SKU0034,GRO010,13,2025-03-02,2025-03-05,Delivered
SHP008833,ORD008833,WH007,MAA_RDC,Derapur,SKU0068,HOM002,8,2025-02-18,2025-02-24,Delivered
SHP008834,ORD008834,WH003,DEL_RDC,Puduppatti,SKU0008,ELE008,19,2025-12-16,2025-12-22,Delivered
SHP008835,ORD008835,WH002,NAG_NH,Singarayakonda,SKU0025,GRO001,14,2025-12-01,2025-12-08,Delivered
SHP008836,ORD008836,WH003,DEL_RDC,Khed,SKU0017,FMC005,73,2025-07-18,2025-07-23,Delivered
SHP008837,ORD008837,WH006,HYD_RDC,Katangi,SKU0008,ELE008,4,2025-06-28,2025-07-05,Delivered
SHP008838,ORD008838,WH003,DEL_RDC,Katihar,SKU0021,FMC009,97,2025-08-11,2025-08-13,Delivered
SHP008839,ORD008839,WH008,CCU_RDC,Budhana,SKU0060,AUT003,6,2025-09-17,2025-09-20,Delivered
SHP008840,ORD008840,WH004,AMD_RDC,Mangaldai,SKU0009,ELE009,25,2025-06-28,2025-07-04,Delivered
SHP008841,ORD008841,WH005,BLR_RDC,Bilaspur,SKU0053,HEA005,10,2025-09-17,2025-09-23,Delivered
SHP008842,ORD008842,WH004,AMD_RDC,Nadigaon,SKU0052,HEA004,13,2025-09-10,2025-09-13,Delivered
SHP008843,ORD008843,WH008,CCU_RDC,Nimbahera,SKU0072,HOM006,10,2025-06-01,2025-06-06,Delivered
SHP008844,ORD008844,WH006,HYD_RDC,Usawan,SKU0041,APP005,11,2025-04-16,2025-04-21,Delivered
SHP008845,ORD008845,WH006,HYD_RDC,Alnavar,SKU0064,AUT007,8,2025-09-28,2025-10-04,Delivered
SHP008846,ORD008846,WH004,AMD_RDC,Kailashahar,SKU0050,HEA002,36,2025-01-15,2025-01-19,Delivered
SHP008847,ORD008847,WH006,HYD_RDC,Talgram,SKU0058,AUT001,9,2025-06-22,2025-06-25,Delivered
SHP008848,ORD008848,WH008,CCU_RDC,Kangayam,SKU0036,GRO012,9,2025-04-06,2025-04-10,Delivered
SHP008849,ORD008849,WH007,MAA_RDC,Dayapar,SKU0062,AUT005,1,2025-05-15,2025-05-22,Delivered
SHP008850,ORD008850,WH003,DEL_RDC,Sadat,SKU0069,HOM003,28,2025-07-14,2025-07-15,Delivered
SHP008851,ORD008851,WH006,HYD_RDC,Velur,SKU0041,APP005,18,2025-03-08,2025-03-15,Delivered
SHP008852,ORD008852,WH007,MAA_RDC,Malakanagiri,SKU0067,HOM001,20,2025-06-15,2025-06-17,Delivered
SHP008853,ORD008853,WH008,CCU_RDC,Thane,SKU0038,APP002,29,2025-02-11,2025-02-12,Delivered
SHP008854,ORD008854,WH001,MUM_NH,Hata,SKU0038,APP002,4,2025-11-19,2025-11-23,Delivered
SHP008855,ORD008855,WH008,CCU_RDC,Cooch Behar,SKU0065,AUT008,3,2025-12-19,2025-12-21,Delivered
SHP008856,ORD008856,WH006,HYD_RDC,Ellenabad,SKU0052,HEA004,18,2025-07-04,2025-07-11,Delivered
SHP008857,ORD008857,WH003,DEL_RDC,Krishnanagar,SKU0035,GRO011,48,2025-12-30,2026-01-03,In Transit
SHP008858,ORD008858,WH003,DEL_RDC,Periyapatti,SKU0062,AUT005,4,2025-12-03,2025-12-07,Delivered
SHP008859,ORD008859,WH006,HYD_RDC,Serula,SKU0043,APP007,19,2026-01-01,2026-01-05,Ready
SHP008860,ORD008860,WH008,CCU_RDC,Andal,SKU0068,HOM002,8,2025-01-04,2025-01-10,Delivered
SHP008861,ORD008861,WH004,AMD_RDC,Mankeshwar,SKU0031,GRO007,52,2025-07-18,2025-07-23,Delivered
SHP008862,ORD008862,WH002,NAG_NH,Aruvankad,SKU0002,ELE002,23,2025-03-14,2025-03-21,Delivered
SHP008863,ORD008863,WH007,MAA_RDC,Madgaon,SKU0045,APP009,3,2025-06-30,2025-07-03,Delivered
SHP008864,ORD008864,WH003,DEL_RDC,Barabazar,SKU0016,FMC004,35,2025-04-17,2025-04-22,Delivered
SHP008865,ORD008865,WH004,AMD_RDC,Saharanpur,SKU0039,APP003,40,2025-09-05,2025-09-12,Delivered
SHP008866,ORD008866,WH001,MUM_NH,Pedgaon,SKU0073,HOM007,47,2025-04-27,2025-05-02,Delivered
SHP008867,ORD008867,WH006,HYD_RDC,Mahe,SKU0008,ELE008,7,2025-10-25,2025-10-30,Delivered
SHP008868,ORD008868,WH007,MAA_RDC,Kolasib District,SKU0028,GRO004,56,2025-11-12,2025-11-18,Delivered
SHP008869,ORD008869,WH003,DEL_RDC,Navi Mumbai,SKU0051,HEA003,2,2025-01-24,2025-01-25,Delivered
SHP008870,ORD008870,WH007,MAA_RDC,Hosur,SKU0057,HEA009,15,2025-06-02,2025-06-08,Delivered
SHP008871,ORD008871,WH002,NAG_NH,Daurala,SKU0044,APP008,32,2025-07-07,2025-07-13,Delivered
SHP008872,ORD008872,WH006,HYD_RDC,Karol Bagh,SKU0064,AUT007,6,2025-10-10,2025-10-13,Delivered
SHP008873,ORD008873,WH008,CCU_RDC,Srivaikuntam,SKU0067,HOM001,2,2025-09-29,2025-10-05,Delivered
SHP008874,ORD008874,WH008,CCU_RDC,Baidyabati,SKU0064,AUT007,8,2025-09-22,2025-09-29,Delivered
SHP008875,ORD008875,WH007,MAA_RDC,Kovvur,SKU0039,APP003,9,2025-03-01,2025-03-05,Delivered
SHP008876,ORD008876,WH001,MUM_NH,Merta,SKU0038,APP002,10,2025-09-15,2025-09-19,Delivered
SHP008877,ORD008877,WH003,DEL_RDC,Ardhapur,SKU0027,GRO003,59,2025-08-14,2025-08-18,Delivered
SHP008878,ORD008878,WH008,CCU_RDC,Ghazipur,SKU0005,ELE005,32,2025-05-28,2025-06-03,Delivered
SHP008879,ORD008879,WH002,NAG_NH,Vadnagar,SKU0005,ELE005,14,2025-03-04,2025-03-07,Delivered
SHP008880,ORD008880,WH003,DEL_RDC,Paud,SKU0041,APP005,15,2025-11-07,2025-11-11,Delivered
SHP008881,ORD008881,WH002,NAG_NH,Singur,SKU0014,FMC002,6,2025-08-13,2025-08-19,Delivered
SHP008882,ORD008882,WH008,CCU_RDC,Golakganj,SKU0011,ELE011,14,2025-12-20,2025-12-25,Delivered
SHP008883,ORD008883,WH003,DEL_RDC,Lar,SKU0015,FMC003,121,2025-09-26,2025-10-01,Delivered
SHP008884,ORD008884,WH008,CCU_RDC,Lower Dibang Valley,SKU0037,APP001,30,2025-06-09,2025-06-12,Delivered
SHP008885,ORD008885,WH002,NAG_NH,Rajanna Sircilla,SKU0011,ELE011,32,2025-05-12,2025-05-15,Delivered
SHP008886,ORD008886,WH001,MUM_NH,Ugu,SKU0038,APP002,15,2025-07-27,2025-08-02,Delivered
SHP008887,ORD008887,WH008,CCU_RDC,Yadgir,SKU0063,AUT006,13,2025-01-07,2025-01-08,Delivered
SHP008888,ORD008888,WH001,MUM_NH,Sikandra Rao,SKU0059,AUT002,25,2025-03-15,2025-03-20,Delivered
SHP008889,ORD008889,WH007,MAA_RDC,Jha-Jha,SKU0044,APP008,8,2025-04-04,2025-04-06,Delivered
SHP008890,ORD008890,WH002,NAG_NH,Daitari,SKU0031,GRO007,17,2025-03-05,2025-03-09,Delivered
SHP008891,ORD008891,WH008,CCU_RDC,Magam,SKU0064,AUT007,7,2025-10-05,2025-10-09,Delivered
SHP008892,ORD008892,WH008,CCU_RDC,Kannad,SKU0075,HOM009,26,2025-05-15,2025-05-22,Delivered
SHP008893,ORD008893,WH002,NAG_NH,Mandwa,SKU0060,AUT003,5,2025-12-31,2026-01-06,In Transit
SHP008894,ORD008894,WH001,MUM_NH,Baranagar,SKU0001,ELE001,13,2025-01-08,2025-01-09,Delivered
SHP008895,ORD008895,WH006,HYD_RDC,Singanallur,SKU0022,FMC010,76,2025-08-09,2025-08-16,Delivered
SHP008896,ORD008896,WH001,MUM_NH,Marahra,SKU0006,ELE006,49,2025-01-21,2025-01-26,Delivered
SHP008897,ORD008897,WH002,NAG_NH,Tandur,SKU0043,APP007,51,2025-01-18,2025-01-21,Delivered
SHP008898,ORD008898,WH004,AMD_RDC,Bhandup,SKU0043,APP007,15,2025-02-19,2025-02-26,Delivered
SHP008899,ORD008899,WH001,MUM_NH,Budge Budge,SKU0007,ELE007,9,2025-04-16,2025-04-22,Delivered
SHP008900,ORD008900,WH006,HYD_RDC,Rohru,SKU0056,HEA008,18,2025-10-24,2025-10-31,Delivered
SHP008901,ORD008901,WH003,DEL_RDC,Jalkot,SKU0021,FMC009,67,2025-12-03,2025-12-07,Delivered
SHP008902,ORD008902,WH004,AMD_RDC,Murshidabad,SKU0004,ELE004,4,2025-03-22,2025-03-25,Delivered
SHP008903,ORD008903,WH003,DEL_RDC,Bagasra,SKU0025,GRO001,4,2025-07-20,2025-07-25,Delivered
SHP008904,ORD008904,WH003,DEL_RDC,Bundi,SKU0041,APP005,44,2025-02-16,2025-02-18,Delivered
SHP008905,ORD008905,WH007,MAA_RDC,Madgaon,SKU0056,HEA008,2,2025-06-08,2025-06-10,Delivered
SHP008906,ORD008906,WH003,DEL_RDC,Vaso,SKU0036,GRO012,29,2025-07-13,2025-07-15,Delivered
SHP008907,ORD008907,WH001,MUM_NH,Trombay,SKU0034,GRO010,25,2025-02-13,2025-02-19,Delivered
SHP008908,ORD008908,WH002,NAG_NH,Dod Ballapur,SKU0050,HEA002,22,2025-10-26,2025-11-01,Delivered
SHP008909,ORD008909,WH001,MUM_NH,Kukarmunda,SKU0048,APP012,71,2025-11-18,2025-11-25,Delivered
SHP008910,ORD008910,WH001,MUM_NH,Serampore,SKU0072,HOM006,17,2025-03-29,2025-04-05,Delivered
SHP008911,ORD008911,WH001,MUM_NH,Sainthia,SKU0074,HOM008,64,2025-10-23,2025-10-30,Delivered
SHP008912,ORD008912,WH004,AMD_RDC,Egra,SKU0043,APP007,49,2025-07-31,2025-08-01,Delivered
SHP008913,ORD008913,WH002,NAG_NH,Bari Sadri,SKU0045,APP009,22,2025-10-24,2025-10-29,Delivered
SHP008914,ORD008914,WH001,MUM_NH,Kurduvadi,SKU0023,FMC011,103,2025-08-25,2025-08-31,Delivered
SHP008915,ORD008915,WH001,MUM_NH,Chandil,SKU0051,HEA003,61,2025-09-08,2025-09-15,Delivered
SHP008916,ORD008916,WH002,NAG_NH,Shrirangapattana,SKU0024,FMC012,93,2025-10-16,2025-10-23,Delivered
SHP008917,ORD008917,WH001,MUM_NH,Amarnath,SKU0044,APP008,54,2025-06-10,2025-06-13,Delivered
SHP008918,ORD008918,WH001,MUM_NH,Kotra,SKU0022,FMC010,153,2025-02-08,2025-02-13,Delivered
SHP008919,ORD008919,WH008,CCU_RDC,Uttiramerur,SKU0068,HOM002,25,2025-10-13,2025-10-18,Delivered
SHP008920,ORD008920,WH005,BLR_RDC,Chandla,SKU0049,HEA001,35,2025-06-04,2025-06-11,Delivered
SHP008921,ORD008921,WH007,MAA_RDC,Neem Ka Thana,SKU0058,AUT001,9,2025-04-09,2025-04-14,Delivered
SHP008922,ORD008922,WH006,HYD_RDC,Sindhnur,SKU0044,APP008,1,2025-12-15,2025-12-19,Delivered
SHP008923,ORD008923,WH002,NAG_NH,Homnabad,SKU0058,AUT001,24,2025-01-17,2025-01-21,Delivered
SHP008924,ORD008924,WH003,DEL_RDC,Lala,SKU0032,GRO008,11,2025-04-26,2025-05-01,Delivered
SHP008925,ORD008925,WH003,DEL_RDC,Itaunja,SKU0019,FMC007,40,2025-09-27,2025-10-02,Delivered
SHP008926,ORD008926,WH001,MUM_NH,Krishnapur,SKU0029,GRO005,47,2025-04-14,2025-04-20,Delivered
SHP008927,ORD008927,WH001,MUM_NH,Bambolim,SKU0046,APP010,40,2025-03-23,2025-03-28,Delivered
SHP008928,ORD008928,WH008,CCU_RDC,Champawat,SKU0074,HOM008,39,2025-01-09,2025-01-15,Delivered
SHP008929,ORD008929,WH004,AMD_RDC,Pali,SKU0030,GRO006,68,2025-07-23,2025-07-27,Delivered
SHP008930,ORD008930,WH005,BLR_RDC,Sivagiri,SKU0049,HEA001,30,2025-12-29,2026-01-02,In Transit
SHP008931,ORD008931,WH002,NAG_NH,Murum,SKU0059,AUT002,27,2025-11-20,2025-11-25,Delivered
SHP008932,ORD008932,WH007,MAA_RDC,Pedda Nakkalapalem,SKU0028,GRO004,12,2025-06-25,2025-06-30,Delivered
SHP008933,ORD008933,WH007,MAA_RDC,Talbahat,SKU0012,ELE012,11,2025-01-16,2025-01-23,Delivered
SHP008934,ORD008934,WH001,MUM_NH,Mahalingpur,SKU0051,HEA003,49,2025-08-27,2025-09-01,Delivered
SHP008935,ORD008935,WH007,MAA_RDC,Rahimatpur,SKU0065,AUT008,15,2025-04-03,2025-04-09,Delivered
SHP008936,ORD008936,WH002,NAG_NH,Anuppur,SKU0009,ELE009,13,2025-03-04,2025-03-11,Delivered
SHP008937,ORD008937,WH008,CCU_RDC,Gudur,SKU0049,HEA001,30,2025-04-03,2025-04-06,Delivered
SHP008938,ORD008938,WH002,NAG_NH,Pandhurna,SKU0028,GRO004,87,2025-04-01,2025-04-06,Delivered
SHP008939,ORD008939,WH001,MUM_NH,Pilkhuwa,SKU0003,ELE003,25,2025-10-20,2025-10-24,Delivered
SHP008940,ORD008940,WH007,MAA_RDC,Viramgam,SKU0044,APP008,18,2025-07-05,2025-07-12,Delivered
SHP008941,ORD008941,WH001,MUM_NH,Bangarmau,SKU0072,HOM006,43,2025-11-29,2025-12-04,Delivered
SHP008942,ORD008942,WH002,NAG_NH,Raiganj,SKU0013,FMC001,114,2025-11-13,2025-11-19,Delivered
SHP008943,ORD008943,WH006,HYD_RDC,Baksar,SKU0069,HOM003,15,2025-01-05,2025-01-09,Delivered
SHP008944,ORD008944,WH006,HYD_RDC,Siddhaur,SKU0009,ELE009,11,2025-06-08,2025-06-14,Delivered
SHP008945,ORD008945,WH001,MUM_NH,Taleigao,SKU0062,AUT005,30,2025-12-15,2025-12-20,Delivered
SHP008946,ORD008946,WH008,CCU_RDC,Faridabad,SKU0006,ELE006,12,2025-08-02,2025-08-08,Delivered
SHP008947,ORD008947,WH005,BLR_RDC,Perundurai,SKU0007,ELE007,9,2025-06-26,2025-07-01,Delivered
SHP008948,ORD008948,WH006,HYD_RDC,Nadaun,SKU0043,APP007,45,2025-10-02,2025-10-04,Delivered
SHP008949,ORD008949,WH003,DEL_RDC,Makhjan,SKU0015,FMC003,54,2025-02-04,2025-02-05,Delivered
SHP008950,ORD008950,WH001,MUM_NH,Titabar,SKU0036,GRO012,44,2025-12-12,2025-12-15,Delivered
SHP008951,ORD008951,WH007,MAA_RDC,Bhadasar,SKU0027,GRO003,45,2025-09-15,2025-09-22,Delivered
SHP008952,ORD008952,WH002,NAG_NH,Mhasla,SKU0073,HOM007,19,2025-04-20,2025-04-23,Delivered
SHP008953,ORD008953,WH001,MUM_NH,Sindewahi,SKU0064,AUT007,9,2025-05-20,2025-05-24,Delivered
SHP008954,ORD008954,WH004,AMD_RDC,Andal,SKU0005,ELE005,25,2025-04-14,2025-04-20,Delivered
SHP008955,ORD008955,WH002,NAG_NH,Kalol,SKU0012,ELE012,32,2025-12-04,2025-12-06,Delivered
SHP008956,ORD008956,WH001,MUM_NH,Gadhada,SKU0038,APP002,39,2025-07-23,2025-07-25,Delivered
