city_id,city,state,region,default_warehouse,backup_warehouse
C03327,Babrala,Uttar Pradesh,North,New Delhi,Nagpur
C03328,Babugarh,Uttar Pradesh,North,New Delhi,Nagpur
C03329,Bachhraon,Uttar Pradesh,North,New Delhi,Nagpur
C03330,Bachhrawan,Uttar Pradesh,North,New Delhi,Nagpur
C03331,Baghpat,Uttar Pradesh,North,New Delhi,Nagpur
C03332,Baghra,Uttar Pradesh,North,New Delhi,Nagpur
C03333,Bah,Uttar Pradesh,North,New Delhi,Nagpur
C03334,Baheri,Uttar Pradesh,North,New Delhi,Nagpur
C03335,Bahjoi,Uttar Pradesh,North,New Delhi,Nagpur
C03336,Bahraich,Uttar Pradesh,North,New Delhi,Nagpur
C03337,Bahraigh,Uttar Pradesh,North,New Delhi,Nagpur
C03338,Bahsuma,Uttar Pradesh,North,New Delhi,Nagpur
C03339,Bahua,Uttar Pradesh,North,New Delhi,Nagpur
C03340,Bajna,Uttar Pradesh,North,New Delhi,Nagpur
C03341,Bakewar,Uttar Pradesh,North,New Delhi,Nagpur
C03342,Baksar,Uttar Pradesh,North,New Delhi,Nagpur
C03343,Balamau,Uttar Pradesh,North,New Delhi,Nagpur
C03344,Baldeo,Uttar Pradesh,North,New Delhi,Nagpur
C03345,Baldev,Uttar Pradesh,North,New Delhi,Nagpur
C03346,Ballia,Uttar Pradesh,North,New Delhi,Nagpur
C03347,Balrampur,Uttar Pradesh,North,New Delhi,Nagpur
C03348,Banat,Uttar Pradesh,North,New Delhi,Nagpur
C03349,Banbasa,Uttar Pradesh,North,New Delhi,Nagpur
C03350,Banda,Uttar Pradesh,North,New Delhi,Nagpur
C03351,Bangarmau,Uttar Pradesh,North,New Delhi,Nagpur
C03352,Bansdih,Uttar Pradesh,North,New Delhi,Nagpur
C03353,Bansgaon,Uttar Pradesh,North,New Delhi,Nagpur
C03354,Bansi,Uttar Pradesh,North,New Delhi,Nagpur
C03355,Banthra,Uttar Pradesh,North,New Delhi,Nagpur
C03356,Bara Banki,Uttar Pradesh,North,New Delhi,Nagpur
C03357,Baragaon,Uttar Pradesh,North,New Delhi,Nagpur
C03358,Baraut,Uttar Pradesh,North,New Delhi,Nagpur
C03359,Bareilly,Uttar Pradesh,North,New Delhi,Nagpur
C03360,Barhalganj,Uttar Pradesh,North,New Delhi,Nagpur
C03361,Barkhera,Uttar Pradesh,North,New Delhi,Nagpur
C03362,Barkhera Kalan,Uttar Pradesh,North,New Delhi,Nagpur
C03363,Barokhar,Uttar Pradesh,North,New Delhi,Nagpur
C03364,Barsana,Uttar Pradesh,North,New Delhi,Nagpur
C03365,Barwar (Lakhimpur Kheri),Uttar Pradesh,North,New Delhi,Nagpur
C03366,Basti,Uttar Pradesh,North,New Delhi,Nagpur
C03367,Behat,Uttar Pradesh,North,New Delhi,Nagpur
C03368,Bela,Uttar Pradesh,North,New Delhi,Nagpur
C03369,Belthara,Uttar Pradesh,North,New Delhi,Nagpur
C03370,Beniganj,Uttar Pradesh,North,New Delhi,Nagpur
C03371,Beswan,Uttar Pradesh,North,New Delhi,Nagpur
C03372,Bewar,Uttar Pradesh,North,New Delhi,Nagpur
C03373,Bhadarsa,Uttar Pradesh,North,New Delhi,Nagpur
C03374,Bhadohi,Uttar Pradesh,North,New Delhi,Nagpur
C03375,Bhagwantnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03376,Bharatpura,Uttar Pradesh,North,New Delhi,Nagpur
C03377,Bhargain,Uttar Pradesh,North,New Delhi,Nagpur
C03378,Bharthana,Uttar Pradesh,North,New Delhi,Nagpur
C03379,Bharwari,Uttar Pradesh,North,New Delhi,Nagpur
C03380,Bhaupur,Uttar Pradesh,North,New Delhi,Nagpur
C03381,Bhimtal,Uttar Pradesh,North,New Delhi,Nagpur
C03382,Bhinga,Uttar Pradesh,North,New Delhi,Nagpur
C03383,Bhognipur,Uttar Pradesh,North,New Delhi,Nagpur
C03384,Bhongaon,Uttar Pradesh,North,New Delhi,Nagpur
C03385,Bidhnu,Uttar Pradesh,North,New Delhi,Nagpur
C03386,Bidhuna,Uttar Pradesh,North,New Delhi,Nagpur
C03387,Bighapur,Uttar Pradesh,North,New Delhi,Nagpur
C03388,Bighapur Khurd,Uttar Pradesh,North,New Delhi,Nagpur
C03389,Bijnor,Uttar Pradesh,North,New Delhi,Nagpur
C03390,Bikapur,Uttar Pradesh,North,New Delhi,Nagpur
C03391,Bilari,Uttar Pradesh,North,New Delhi,Nagpur
C03392,Bilariaganj,Uttar Pradesh,North,New Delhi,Nagpur
C03393,Bilaspur,Uttar Pradesh,North,New Delhi,Nagpur
C03394,Bilgram,Uttar Pradesh,North,New Delhi,Nagpur
C03395,Bilhaur,Uttar Pradesh,North,New Delhi,Nagpur
C03396,Bilsanda,Uttar Pradesh,North,New Delhi,Nagpur
C03397,Bilsi,Uttar Pradesh,North,New Delhi,Nagpur
C03398,Bilthra,Uttar Pradesh,North,New Delhi,Nagpur
C03399,Binauli,Uttar Pradesh,North,New Delhi,Nagpur
C03400,Binaur,Uttar Pradesh,North,New Delhi,Nagpur
C03401,Bindki,Uttar Pradesh,North,New Delhi,Nagpur
C03402,Birdpur,Uttar Pradesh,North,New Delhi,Nagpur
C03403,Birpur,Uttar Pradesh,North,New Delhi,Nagpur
C03404,Bisalpur,Uttar Pradesh,North,New Delhi,Nagpur
C03405,Bisanda Buzurg,Uttar Pradesh,North,New Delhi,Nagpur
C03406,Bisauli,Uttar Pradesh,North,New Delhi,Nagpur
C03407,Bisenda Buzurg,Uttar Pradesh,North,New Delhi,Nagpur
C03408,Bishunpur Urf Maharajganj,Uttar Pradesh,North,New Delhi,Nagpur
C03409,Biswan,Uttar Pradesh,North,New Delhi,Nagpur
C03410,Bithur,Uttar Pradesh,North,New Delhi,Nagpur
C03411,Budaun,Uttar Pradesh,North,New Delhi,Nagpur
C03412,Budhana,Uttar Pradesh,North,New Delhi,Nagpur
C03413,Bulandshahr,Uttar Pradesh,North,New Delhi,Nagpur
C03414,Captainganj,Uttar Pradesh,North,New Delhi,Nagpur
C03415,Chail,Uttar Pradesh,North,New Delhi,Nagpur
C03416,Chakia,Uttar Pradesh,North,New Delhi,Nagpur
C03417,Chandauli,Uttar Pradesh,North,New Delhi,Nagpur
C03418,Chandauli District,Uttar Pradesh,North,New Delhi,Nagpur
C03419,Chandausi,Uttar Pradesh,North,New Delhi,Nagpur
C03420,Chandpur,Uttar Pradesh,North,New Delhi,Nagpur
C03421,Chanduasi,Uttar Pradesh,North,New Delhi,Nagpur
C03422,Charkhari,Uttar Pradesh,North,New Delhi,Nagpur
C03423,Charthawal,Uttar Pradesh,North,New Delhi,Nagpur
C03424,Chhaprauli,Uttar Pradesh,North,New Delhi,Nagpur
C03425,Chharra,Uttar Pradesh,North,New Delhi,Nagpur
C03426,Chhata,Uttar Pradesh,North,New Delhi,Nagpur
C03427,Chhibramau,Uttar Pradesh,North,New Delhi,Nagpur
C03428,Chhitauni,Uttar Pradesh,North,New Delhi,Nagpur
C03429,Chhutmalpur,Uttar Pradesh,North,New Delhi,Nagpur
C03430,Chillupar,Uttar Pradesh,North,New Delhi,Nagpur
C03431,Chirgaon,Uttar Pradesh,North,New Delhi,Nagpur
C03432,Chitrakoot,Uttar Pradesh,North,New Delhi,Nagpur
C03433,Chitrakoot Dham,Uttar Pradesh,North,New Delhi,Nagpur
C03434,Chopan,Uttar Pradesh,North,New Delhi,Nagpur
C03435,Chunar,Uttar Pradesh,North,New Delhi,Nagpur
C03436,Churk,Uttar Pradesh,North,New Delhi,Nagpur
C03437,Colonelganj,Uttar Pradesh,North,New Delhi,Nagpur
C03438,Dadri,Uttar Pradesh,North,New Delhi,Nagpur
C03439,Dalmau,Uttar Pradesh,North,New Delhi,Nagpur
C03440,Dankaur,Uttar Pradesh,North,New Delhi,Nagpur
C03441,Daraganj,Uttar Pradesh,North,New Delhi,Nagpur
C03442,Daranagar,Uttar Pradesh,North,New Delhi,Nagpur
C03443,Dasna,Uttar Pradesh,North,New Delhi,Nagpur
C03444,Dataganj,Uttar Pradesh,North,New Delhi,Nagpur
C03445,Daurala,Uttar Pradesh,North,New Delhi,Nagpur
C03446,Dayal Bagh,Uttar Pradesh,North,New Delhi,Nagpur
C03447,Deoband,Uttar Pradesh,North,New Delhi,Nagpur
C03448,Deogarh,Uttar Pradesh,North,New Delhi,Nagpur
C03449,Deoranian,Uttar Pradesh,North,New Delhi,Nagpur
C03450,Deoria,Uttar Pradesh,North,New Delhi,Nagpur
C03451,Derapur,Uttar Pradesh,North,New Delhi,Nagpur
C03452,Dewa,Uttar Pradesh,North,New Delhi,Nagpur
C03453,Dhampur,Uttar Pradesh,North,New Delhi,Nagpur
C03454,Dhanaura,Uttar Pradesh,North,New Delhi,Nagpur
C03455,Dhanghata,Uttar Pradesh,North,New Delhi,Nagpur
C03456,Dharau,Uttar Pradesh,North,New Delhi,Nagpur
C03457,Dhaurahra,Uttar Pradesh,North,New Delhi,Nagpur
C03458,Dibai,Uttar Pradesh,North,New Delhi,Nagpur
C03459,Divrasai,Uttar Pradesh,North,New Delhi,Nagpur
C03460,Dohrighat,Uttar Pradesh,North,New Delhi,Nagpur
C03461,Domariaganj,Uttar Pradesh,North,New Delhi,Nagpur
C03462,Dostpur,Uttar Pradesh,North,New Delhi,Nagpur
C03463,Dudhi,Uttar Pradesh,North,New Delhi,Nagpur
C03464,Etah,Uttar Pradesh,North,New Delhi,Nagpur
C03465,Etawah,Uttar Pradesh,North,New Delhi,Nagpur
C03466,Etmadpur,Uttar Pradesh,North,New Delhi,Nagpur
C03467,Faizabad,Uttar Pradesh,North,New Delhi,Nagpur
C03468,Farah,Uttar Pradesh,North,New Delhi,Nagpur
C03469,Faridnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03470,Faridpur,Uttar Pradesh,North,New Delhi,Nagpur
C03471,Farrukhabad,Uttar Pradesh,North,New Delhi,Nagpur
C03472,Fatehabad,Uttar Pradesh,North,New Delhi,Nagpur
C03473,Fatehganj West,Uttar Pradesh,North,New Delhi,Nagpur
C03474,Fatehgarh,Uttar Pradesh,North,New Delhi,Nagpur
C03475,Fatehpur,Uttar Pradesh,North,New Delhi,Nagpur
C03476,Fatehpur (Barabanki),Uttar Pradesh,North,New Delhi,Nagpur
C03477,Fatehpur Chaurasi,Uttar Pradesh,North,New Delhi,Nagpur
C03478,Fatehpur Sikri,Uttar Pradesh,North,New Delhi,Nagpur
C03479,Firozabad,Uttar Pradesh,North,New Delhi,Nagpur
C03480,Fyzabad,Uttar Pradesh,North,New Delhi,Nagpur
C03481,Gahlon,Uttar Pradesh,North,New Delhi,Nagpur
C03482,Gahmar,Uttar Pradesh,North,New Delhi,Nagpur
C03483,Gaini,Uttar Pradesh,North,New Delhi,Nagpur
C03484,Gajraula,Uttar Pradesh,North,New Delhi,Nagpur
C03485,Gangoh,Uttar Pradesh,North,New Delhi,Nagpur
C03486,Ganj Dundawara,Uttar Pradesh,North,New Delhi,Nagpur
C03487,Ganj Dundwara,Uttar Pradesh,North,New Delhi,Nagpur
C03488,Ganj Muradabad,Uttar Pradesh,North,New Delhi,Nagpur
C03489,Garautha,Uttar Pradesh,North,New Delhi,Nagpur
C03490,Garhi Pukhta,Uttar Pradesh,North,New Delhi,Nagpur
C03491,Garhmuktesar,Uttar Pradesh,North,New Delhi,Nagpur
C03492,Garhwa,Uttar Pradesh,North,New Delhi,Nagpur
C03493,Gauriganj,Uttar Pradesh,North,New Delhi,Nagpur
C03494,Gautam Buddha Nagar,Uttar Pradesh,North,New Delhi,Nagpur
C03495,Gawan,Uttar Pradesh,North,New Delhi,Nagpur
C03496,Ghatampur,Uttar Pradesh,North,New Delhi,Nagpur
C03497,Ghaziabad,Uttar Pradesh,North,New Delhi,Nagpur
C03498,Ghazipur,Uttar Pradesh,North,New Delhi,Nagpur
C03499,Ghiror,Uttar Pradesh,North,New Delhi,Nagpur
C03500,Ghorawal,Uttar Pradesh,North,New Delhi,Nagpur
C03501,Ghosi,Uttar Pradesh,North,New Delhi,Nagpur
C03502,Gohand,Uttar Pradesh,North,New Delhi,Nagpur
C03503,Gokul,Uttar Pradesh,North,New Delhi,Nagpur
C03504,Gola Bazar,Uttar Pradesh,North,New Delhi,Nagpur
C03505,Gola Gokarannath,Uttar Pradesh,North,New Delhi,Nagpur
C03506,Gonda,Uttar Pradesh,North,New Delhi,Nagpur
C03507,Gonda (Aligarh),Uttar Pradesh,North,New Delhi,Nagpur
C03508,Gonda City,Uttar Pradesh,North,New Delhi,Nagpur
C03509,Gopamau,Uttar Pradesh,North,New Delhi,Nagpur
C03510,Gorakhpur,Uttar Pradesh,North,New Delhi,Nagpur
C03511,Gosainganj,Uttar Pradesh,North,New Delhi,Nagpur
C03512,Goshainganj,Uttar Pradesh,North,New Delhi,Nagpur
C03513,Govardhan,Uttar Pradesh,North,New Delhi,Nagpur
C03514,Greater Noida,Uttar Pradesh,North,New Delhi,Nagpur
C03515,Gulaothi,Uttar Pradesh,North,New Delhi,Nagpur
C03516,Gunnaur,Uttar Pradesh,North,New Delhi,Nagpur
C03517,Gursahaiganj,Uttar Pradesh,North,New Delhi,Nagpur
C03518,Gursarai,Uttar Pradesh,North,New Delhi,Nagpur
C03519,Gyanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03520,Haldaur,Uttar Pradesh,North,New Delhi,Nagpur
C03521,Hamirpur,Uttar Pradesh,North,New Delhi,Nagpur
C03522,Handia,Uttar Pradesh,North,New Delhi,Nagpur
C03523,Hapur,Uttar Pradesh,North,New Delhi,Nagpur
C03524,Haraipur,Uttar Pradesh,North,New Delhi,Nagpur
C03525,Haraiya,Uttar Pradesh,North,New Delhi,Nagpur
C03526,Harchandpur,Uttar Pradesh,North,New Delhi,Nagpur
C03527,Hardoi,Uttar Pradesh,North,New Delhi,Nagpur
C03528,Harduaganj,Uttar Pradesh,North,New Delhi,Nagpur
C03529,Hasanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03530,Hastinapur,Uttar Pradesh,North,New Delhi,Nagpur
C03531,Hata,Uttar Pradesh,North,New Delhi,Nagpur
C03532,Hata (India),Uttar Pradesh,North,New Delhi,Nagpur
C03533,Hathras,Uttar Pradesh,North,New Delhi,Nagpur
C03534,Hulas,Uttar Pradesh,North,New Delhi,Nagpur
C03535,Ibrahimpur,Uttar Pradesh,North,New Delhi,Nagpur
C03536,Iglas,Uttar Pradesh,North,New Delhi,Nagpur
C03537,Ikauna,Uttar Pradesh,North,New Delhi,Nagpur
C03538,Indergarh,Uttar Pradesh,North,New Delhi,Nagpur
C03539,Indragarh,Uttar Pradesh,North,New Delhi,Nagpur
C03540,Islamnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03541,Islamnagar (Badaun),Uttar Pradesh,North,New Delhi,Nagpur
C03542,Itaunja,Uttar Pradesh,North,New Delhi,Nagpur
C03543,Itimadpur,Uttar Pradesh,North,New Delhi,Nagpur
C03544,Jagdishpur,Uttar Pradesh,North,New Delhi,Nagpur
C03545,Jagnair,Uttar Pradesh,North,New Delhi,Nagpur
C03546,Jahanabad,Uttar Pradesh,North,New Delhi,Nagpur
C03547,Jahanabad (Pilibhit),Uttar Pradesh,North,New Delhi,Nagpur
C03548,Jahangirabad,Uttar Pradesh,North,New Delhi,Nagpur
C03549,Jahangirpur,Uttar Pradesh,North,New Delhi,Nagpur
C03550,Jainpur,Uttar Pradesh,North,New Delhi,Nagpur
C03551,Jais,Uttar Pradesh,North,New Delhi,Nagpur
C03552,Jalalabad,Uttar Pradesh,North,New Delhi,Nagpur
C03553,Jalali,Uttar Pradesh,North,New Delhi,Nagpur
C03554,Jalalpur,Uttar Pradesh,North,New Delhi,Nagpur
C03555,Jalaun,Uttar Pradesh,North,New Delhi,Nagpur
C03556,Jalesar,Uttar Pradesh,North,New Delhi,Nagpur
C03557,Janghai,Uttar Pradesh,North,New Delhi,Nagpur
C03558,Jansath,Uttar Pradesh,North,New Delhi,Nagpur
C03559,Jarwa,Uttar Pradesh,North,New Delhi,Nagpur
C03560,Jarwal,Uttar Pradesh,North,New Delhi,Nagpur
C03561,Jasrana,Uttar Pradesh,North,New Delhi,Nagpur
C03562,Jaswantnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03563,Jaunpur,Uttar Pradesh,North,New Delhi,Nagpur
C03564,Jewar,Uttar Pradesh,North,New Delhi,Nagpur
C03565,Jhajhar,Uttar Pradesh,North,New Delhi,Nagpur
C03566,Jhalu,Uttar Pradesh,North,New Delhi,Nagpur
C03567,Jhansi,Uttar Pradesh,North,New Delhi,Nagpur
C03568,Jhinjhak,Uttar Pradesh,North,New Delhi,Nagpur
C03569,Jhinjhana,Uttar Pradesh,North,New Delhi,Nagpur
C03570,Jhusi,Uttar Pradesh,North,New Delhi,Nagpur
C03571,Jiyanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03572,Jyotiba Phule Nagar,Uttar Pradesh,North,New Delhi,Nagpur
C03573,Kabrai,Uttar Pradesh,North,New Delhi,Nagpur
C03574,Kachhwa,Uttar Pradesh,North,New Delhi,Nagpur
C03575,Kadaura,Uttar Pradesh,North,New Delhi,Nagpur
C03576,Kadipur,Uttar Pradesh,North,New Delhi,Nagpur
C03577,Kagarol,Uttar Pradesh,North,New Delhi,Nagpur
C03578,Kaimganj,Uttar Pradesh,North,New Delhi,Nagpur
C03579,Kairana,Uttar Pradesh,North,New Delhi,Nagpur
C03580,Kakori,Uttar Pradesh,North,New Delhi,Nagpur
C03581,Kakrala,Uttar Pradesh,North,New Delhi,Nagpur
C03582,Kalinagar,Uttar Pradesh,North,New Delhi,Nagpur
C03583,Kalpi,Uttar Pradesh,North,New Delhi,Nagpur
C03584,Kalyanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03585,Kamalganj,Uttar Pradesh,North,New Delhi,Nagpur
C03586,Kampil,Uttar Pradesh,North,New Delhi,Nagpur
C03587,Kandhla,Uttar Pradesh,North,New Delhi,Nagpur
C03588,Kannauj,Uttar Pradesh,North,New Delhi,Nagpur
C03589,Kanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03590,Kanpur Dehat,Uttar Pradesh,North,New Delhi,Nagpur
C03591,Kant,Uttar Pradesh,North,New Delhi,Nagpur
C03592,Kanth,Uttar Pradesh,North,New Delhi,Nagpur
C03593,Kaptanganj,Uttar Pradesh,North,New Delhi,Nagpur
C03594,Kara,Uttar Pradesh,North,New Delhi,Nagpur
C03595,Karari,Uttar Pradesh,North,New Delhi,Nagpur
C03596,Karbigwan,Uttar Pradesh,North,New Delhi,Nagpur
C03597,Karchana,Uttar Pradesh,North,New Delhi,Nagpur
C03598,Karhal,Uttar Pradesh,North,New Delhi,Nagpur
C03599,Kasganj,Uttar Pradesh,North,New Delhi,Nagpur
C03600,Katra,Uttar Pradesh,North,New Delhi,Nagpur
C03601,Kausani,Uttar Pradesh,North,New Delhi,Nagpur
C03602,Kaushambi District,Uttar Pradesh,North,New Delhi,Nagpur
C03603,Kemri,Uttar Pradesh,North,New Delhi,Nagpur
C03604,Khada,Uttar Pradesh,North,New Delhi,Nagpur
C03605,Khaga,Uttar Pradesh,North,New Delhi,Nagpur
C03606,Khailar,Uttar Pradesh,North,New Delhi,Nagpur
C03607,Khair,Uttar Pradesh,North,New Delhi,Nagpur
C03608,Khairabad,Uttar Pradesh,North,New Delhi,Nagpur
C03609,Khalilabad,Uttar Pradesh,North,New Delhi,Nagpur
C03610,Khanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03611,Kharela,Uttar Pradesh,North,New Delhi,Nagpur
C03612,Khargupur,Uttar Pradesh,North,New Delhi,Nagpur
C03613,Kharkhauda,Uttar Pradesh,North,New Delhi,Nagpur
C03614,Khatauli,Uttar Pradesh,North,New Delhi,Nagpur
C03615,Khekra,Uttar Pradesh,North,New Delhi,Nagpur
C03616,Kheri,Uttar Pradesh,North,New Delhi,Nagpur
C03617,Khudaganj,Uttar Pradesh,North,New Delhi,Nagpur
C03618,Khurja,Uttar Pradesh,North,New Delhi,Nagpur
C03619,Khutar,Uttar Pradesh,North,New Delhi,Nagpur
C03620,Kirakat,Uttar Pradesh,North,New Delhi,Nagpur
C03621,Kiraoli,Uttar Pradesh,North,New Delhi,Nagpur
C03622,Kiratpur,Uttar Pradesh,North,New Delhi,Nagpur
C03623,Kishanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03624,Kishanpur Baral,Uttar Pradesh,North,New Delhi,Nagpur
C03625,Kishni,Uttar Pradesh,North,New Delhi,Nagpur
C03626,Kithor,Uttar Pradesh,North,New Delhi,Nagpur
C03627,Konch,Uttar Pradesh,North,New Delhi,Nagpur
C03628,Kopaganj,Uttar Pradesh,North,New Delhi,Nagpur
C03629,Kosi,Uttar Pradesh,North,New Delhi,Nagpur
C03630,Kota,Uttar Pradesh,North,New Delhi,Nagpur
C03631,Kotra,Uttar Pradesh,North,New Delhi,Nagpur
C03632,Kuchesar,Uttar Pradesh,North,New Delhi,Nagpur
C03633,Kudarkot,Uttar Pradesh,North,New Delhi,Nagpur
C03634,Kulpahar,Uttar Pradesh,North,New Delhi,Nagpur
C03635,Kunda,Uttar Pradesh,North,New Delhi,Nagpur
C03636,Kundarkhi,Uttar Pradesh,North,New Delhi,Nagpur
C03637,Kundarki,Uttar Pradesh,North,New Delhi,Nagpur
C03638,Kurara,Uttar Pradesh,North,New Delhi,Nagpur
C03639,"Kurebhar,Saidkhanpur",Uttar Pradesh,North,New Delhi,Nagpur
C03640,Kushinagar,Uttar Pradesh,North,New Delhi,Nagpur
C03641,Kusmara,Uttar Pradesh,North,New Delhi,Nagpur
C03642,Kuthaund,Uttar Pradesh,North,New Delhi,Nagpur
C03643,Laharpur,Uttar Pradesh,North,New Delhi,Nagpur
C03644,Lakhimpur,Uttar Pradesh,North,New Delhi,Nagpur
C03645,Lakhna,Uttar Pradesh,North,New Delhi,Nagpur
C03646,Lalganj,Uttar Pradesh,North,New Delhi,Nagpur
C03647,Lalitpur,Uttar Pradesh,North,New Delhi,Nagpur
C03648,Lambhua,Uttar Pradesh,North,New Delhi,Nagpur
C03649,Lar,Uttar Pradesh,North,New Delhi,Nagpur
C03650,Lawar,Uttar Pradesh,North,New Delhi,Nagpur
C03651,Lawar Khas,Uttar Pradesh,North,New Delhi,Nagpur
C03652,Loni,Uttar Pradesh,North,New Delhi,Nagpur
C03653,Lucknow,Uttar Pradesh,North,New Delhi,Nagpur
C03654,Lucknow District,Uttar Pradesh,North,New Delhi,Nagpur
C03655,Machhali Shahar,Uttar Pradesh,North,New Delhi,Nagpur
C03656,Machhlishahr,Uttar Pradesh,North,New Delhi,Nagpur
C03657,Madhoganj,Uttar Pradesh,North,New Delhi,Nagpur
C03658,Madhogarh,Uttar Pradesh,North,New Delhi,Nagpur
C03659,Maghar,Uttar Pradesh,North,New Delhi,Nagpur
C03660,Mahaban,Uttar Pradesh,North,New Delhi,Nagpur
C03661,Maharajganj,Uttar Pradesh,North,New Delhi,Nagpur
C03662,Mahmudabad,Uttar Pradesh,North,New Delhi,Nagpur
C03663,Mahoba,Uttar Pradesh,North,New Delhi,Nagpur
C03664,Maholi,Uttar Pradesh,North,New Delhi,Nagpur
C03665,Mahrajganj,Uttar Pradesh,North,New Delhi,Nagpur
C03666,Mahrajganj (Raebareli),Uttar Pradesh,North,New Delhi,Nagpur
C03667,Mahroni,Uttar Pradesh,North,New Delhi,Nagpur
C03668,Mahul,Uttar Pradesh,North,New Delhi,Nagpur
C03669,Mailani,Uttar Pradesh,North,New Delhi,Nagpur
C03670,Mainpuri,Uttar Pradesh,North,New Delhi,Nagpur
C03671,Majhupur,Uttar Pradesh,North,New Delhi,Nagpur
C03672,Makanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03673,Malasa,Uttar Pradesh,North,New Delhi,Nagpur
C03674,Malihabad,Uttar Pradesh,North,New Delhi,Nagpur
C03675,Mandawar,Uttar Pradesh,North,New Delhi,Nagpur
C03676,Maniar,Uttar Pradesh,North,New Delhi,Nagpur
C03677,Manikpur,Uttar Pradesh,North,New Delhi,Nagpur
C03678,Manjhanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03679,Mankapur,Uttar Pradesh,North,New Delhi,Nagpur
C03680,Marahra,Uttar Pradesh,North,New Delhi,Nagpur
C03681,Mariahu,Uttar Pradesh,North,New Delhi,Nagpur
C03682,Mataundh,Uttar Pradesh,North,New Delhi,Nagpur
C03683,Mathura,Uttar Pradesh,North,New Delhi,Nagpur
C03684,Mau,Uttar Pradesh,North,New Delhi,Nagpur
C03685,Mau Aima,Uttar Pradesh,North,New Delhi,Nagpur
C03686,Mau Aimma,Uttar Pradesh,North,New Delhi,Nagpur
C03687,Maudaha,Uttar Pradesh,North,New Delhi,Nagpur
C03688,Mauranwan,Uttar Pradesh,North,New Delhi,Nagpur
C03689,Maurawan,Uttar Pradesh,North,New Delhi,Nagpur
C03690,Mawana,Uttar Pradesh,North,New Delhi,Nagpur
C03691,Mawar,Uttar Pradesh,North,New Delhi,Nagpur
C03692,Meerut,Uttar Pradesh,North,New Delhi,Nagpur
C03693,Mehdawal,Uttar Pradesh,North,New Delhi,Nagpur
C03694,Mehnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03695,Mehndawal,Uttar Pradesh,North,New Delhi,Nagpur
C03696,Milak,Uttar Pradesh,North,New Delhi,Nagpur
C03697,Milkipur,Uttar Pradesh,North,New Delhi,Nagpur
C03698,Miranpur,Uttar Pradesh,North,New Delhi,Nagpur
C03699,Miranpur Katra,Uttar Pradesh,North,New Delhi,Nagpur
C03700,Mirganj,Uttar Pradesh,North,New Delhi,Nagpur
C03701,Mirzapur,Uttar Pradesh,North,New Delhi,Nagpur
C03702,Misrikh,Uttar Pradesh,North,New Delhi,Nagpur
C03703,Mohan,Uttar Pradesh,North,New Delhi,Nagpur
C03704,Mohanpur,Uttar Pradesh,North,New Delhi,Nagpur
C03705,Moradabad,Uttar Pradesh,North,New Delhi,Nagpur
C03706,Moth,Uttar Pradesh,North,New Delhi,Nagpur
C03707,Mubarakpur,Uttar Pradesh,North,New Delhi,Nagpur
C03708,Mughal Sarai,Uttar Pradesh,North,New Delhi,Nagpur
C03709,Muhammadabad,Uttar Pradesh,North,New Delhi,Nagpur
C03710,Mukteshwar,Uttar Pradesh,North,New Delhi,Nagpur
C03711,Mungra Badshahpur,Uttar Pradesh,North,New Delhi,Nagpur
C03712,Munsyari,Uttar Pradesh,North,New Delhi,Nagpur
C03713,Muradabad,Uttar Pradesh,North,New Delhi,Nagpur
C03714,Muradnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03715,Mursan,Uttar Pradesh,North,New Delhi,Nagpur
C03716,Musafir-Khana,Uttar Pradesh,North,New Delhi,Nagpur
C03717,Musafirkhana,Uttar Pradesh,North,New Delhi,Nagpur
C03718,Muzaffarnagar,Uttar Pradesh,North,New Delhi,Nagpur
C03719,Nadigaon,Uttar Pradesh,North,New Delhi,Nagpur
C03720,Nagina,Uttar Pradesh,North,New Delhi,Nagpur
C03721,Nagla,Uttar Pradesh,North,New Delhi,Nagpur
C03722,Nagram,Uttar Pradesh,North,New Delhi,Nagpur
C03723,Najibabad,Uttar Pradesh,North,New Delhi,Nagpur
C03724,Nakur,Uttar Pradesh,North,New Delhi,Nagpur
C03725,Nanauta,Uttar Pradesh,North,New Delhi,Nagpur
C03726,Nandgaon,Uttar Pradesh,North,New Delhi,Nagpur
C03727,Nanpara,Uttar Pradesh,North,New Delhi,Nagpur
C03728,Narauli,Uttar Pradesh,North,New Delhi,Nagpur
C03729,Naraura,Uttar Pradesh,North,New Delhi,Nagpur
C03730,Narora,Uttar Pradesh,North,New Delhi,Nagpur
C03731,Naugama,Uttar Pradesh,North,New Delhi,Nagpur
