city_id,city,state,region,default_warehouse,backup_warehouse,latitude,longitude
C03631,kotra,Uttar Pradesh,North,New Delhi,Nagpur,25.8077,79.30909
C03632,kuchesar,Uttar Pradesh,North,New Delhi,Nagpur,28.68333333,77.95
C03633,kudarkot,Uttar Pradesh,North,New Delhi,Nagpur,26.81666667,79.4
C03634,kulpahar,Uttar Pradesh,North,New Delhi,Nagpur,25.32007,79.63931
C03635,kunda,Uttar Pradesh,North,New Delhi,Nagpur,25.71702,81.51396
C03636,kundarkhi,Uttar Pradesh,North,New Delhi,Nagpur,28.68304,78.78559
C03637,kundarki,Uttar Pradesh,North,New Delhi,Nagpur,28.683,78.785
C03638,kurara,Uttar Pradesh,North,New Delhi,Nagpur,25.98046,79.98984
C03639,"kurebhar,saidkhanpur",Uttar Pradesh,North,New Delhi,Nagpur,26.43333333,82.11666667
C03640,kushinagar,Uttar Pradesh,North,New Delhi,Nagpur,26.74028,83.88889
C03641,kusmara,Uttar Pradesh,North,New Delhi,Nagpur,27.11666667,79.28333333
C03642,kuthaund,Uttar Pradesh,North,New Delhi,Nagpur,26.36666667,79.41666667
C03643,laharpur,Uttar Pradesh,North,New Delhi,Nagpur,27.70827,80.90256
C03644,lakhimpur,Uttar Pradesh,North,New Delhi,Nagpur,27.35,94.25
C03644,lakhimpur,Uttar Pradesh,North,New Delhi,Nagpur,27.94822,80.77935
C03645,lakhna,Uttar Pradesh,North,New Delhi,Nagpur,26.64822,79.1477
C03646,lalganj,Uttar Pradesh,North,New Delhi,Nagpur,25.86894,85.17394
C03646,lalganj,Uttar Pradesh,North,New Delhi,Nagpur,25.93182,81.70478
C03647,lalitpur,Uttar Pradesh,North,New Delhi,Nagpur,24.5,78.5
C03648,lambhua,Uttar Pradesh,North,New Delhi,Nagpur,26.15,82.21
C03649,lar,Uttar Pradesh,North,New Delhi,Nagpur,26.20394,83.96906
C03650,lawar,Uttar Pradesh,North,New Delhi,Nagpur,29.11666667,77.76666667
C03651,lawar khas,Uttar Pradesh,North,New Delhi,Nagpur,29.11091,77.77767
C03652,loni,Uttar Pradesh,North,New Delhi,Nagpur,28.75143,77.29023
C03653,lucknow,Uttar Pradesh,North,New Delhi,Nagpur,26.83928,80.92313
C03654,lucknow district,Uttar Pradesh,North,New Delhi,Nagpur,26.75,81.0
C03655,machhali shahar,Uttar Pradesh,North,New Delhi,Nagpur,25.68,82.42
C03656,machhlishahr,Uttar Pradesh,North,New Delhi,Nagpur,25.68564,82.41106
C03657,madhoganj,Uttar Pradesh,North,New Delhi,Nagpur,27.11807,80.14058
C03658,madhogarh,Uttar Pradesh,North,New Delhi,Nagpur,24.56401,80.91126
C03658,madhogarh,Uttar Pradesh,North,New Delhi,Nagpur,26.27522,79.1859
C03659,maghar,Uttar Pradesh,North,New Delhi,Nagpur,26.75586,83.12773
C03660,mahaban,Uttar Pradesh,North,New Delhi,Nagpur,27.43262,77.74338
C03661,maharajganj,Uttar Pradesh,North,New Delhi,Nagpur,27.16945,83.50667
C03662,mahmudabad,Uttar Pradesh,North,New Delhi,Nagpur,27.29191,81.11775
C03663,mahoba,Uttar Pradesh,North,New Delhi,Nagpur,25.2921,79.87242
C03664,maholi,Uttar Pradesh,North,New Delhi,Nagpur,27.66368,80.47371
C03665,mahrajganj,Uttar Pradesh,North,New Delhi,Nagpur,26.26666667,83.11666667
C03666,mahrajganj (raebareli),Uttar Pradesh,North,New Delhi,Nagpur,26.38333333,81.28333333
C03667,mahroni,Uttar Pradesh,North,New Delhi,Nagpur,24.58624,78.72771
C03668,mahul,Uttar Pradesh,North,New Delhi,Nagpur,26.13333333,82.81666667
C03669,mailani,Uttar Pradesh,North,New Delhi,Nagpur,28.29088,80.3438
C03670,mainpuri,Uttar Pradesh,North,New Delhi,Nagpur,27.16667,79.0
C03671,majhupur,Uttar Pradesh,North,New Delhi,Nagpur,27.03333333,79.41666667
C03672,makanpur,Uttar Pradesh,North,New Delhi,Nagpur,26.90222222,79.97805556
C03673,malasa,Uttar Pradesh,North,New Delhi,Nagpur,26.26755,79.94489
C03674,malihabad,Uttar Pradesh,North,New Delhi,Nagpur,26.92223,80.71078
C03675,mandawar,Uttar Pradesh,North,New Delhi,Nagpur,27.86374,76.54999
C03675,mandawar,Uttar Pradesh,North,New Delhi,Nagpur,29.48655,78.12732
C03676,maniar,Uttar Pradesh,North,New Delhi,Nagpur,25.98546,84.17233
C03677,manikpur,Uttar Pradesh,North,New Delhi,Nagpur,25.06083,81.09961
C03678,manjhanpur,Uttar Pradesh,North,New Delhi,Nagpur,25.53046,81.37566
C03679,mankapur,Uttar Pradesh,North,New Delhi,Nagpur,27.05189,82.22961
C03680,marahra,Uttar Pradesh,North,New Delhi,Nagpur,27.7368,78.56891
C03681,mariahu,Uttar Pradesh,North,New Delhi,Nagpur,25.60404,82.60379
C03682,mataundh,Uttar Pradesh,North,New Delhi,Nagpur,25.43594,80.15653
C03683,mathura,Uttar Pradesh,North,New Delhi,Nagpur,27.63333,77.58333
C03684,mau,Uttar Pradesh,North,New Delhi,Nagpur,26.26584,78.67108
C03684,mau,Uttar Pradesh,North,New Delhi,Nagpur,26.0294,83.50756
C03685,mau aima,Uttar Pradesh,North,New Delhi,Nagpur,25.7,81.91666667
C03686,mau aimma,Uttar Pradesh,North,New Delhi,Nagpur,25.69515,81.92336
C03687,maudaha,Uttar Pradesh,North,New Delhi,Nagpur,25.68312,80.11419
C03688,mauranwan,Uttar Pradesh,North,New Delhi,Nagpur,26.42876,80.88008
C03689,maurawan,Uttar Pradesh,North,New Delhi,Nagpur,26.43,80.88
C03690,mawana,Uttar Pradesh,North,New Delhi,Nagpur,29.10288,77.92199
C03691,mawar,Uttar Pradesh,North,New Delhi,Nagpur,26.30416667,79.92111111
C03692,meerut,Uttar Pradesh,North,New Delhi,Nagpur,28.91667,77.68333
C03693,mehdawal,Uttar Pradesh,North,New Delhi,Nagpur,26.98333333,83.11666667
C03694,mehnagar,Uttar Pradesh,North,New Delhi,Nagpur,25.87889,83.11611
C03695,mehndawal,Uttar Pradesh,North,New Delhi,Nagpur,26.97579,83.10995
C03696,milak,Uttar Pradesh,North,New Delhi,Nagpur,28.61031,79.16997
C03697,milkipur,Uttar Pradesh,North,New Delhi,Nagpur,26.6,81.91
C03698,miranpur,Uttar Pradesh,North,New Delhi,Nagpur,29.29026,77.94939
C03699,miranpur katra,Uttar Pradesh,North,New Delhi,Nagpur,28.02963,79.66778
C03700,mirganj,Uttar Pradesh,North,New Delhi,Nagpur,28.54012,79.20817
C03701,mirzapur,Uttar Pradesh,North,New Delhi,Nagpur,25.1449,82.56534
C03702,misrikh,Uttar Pradesh,North,New Delhi,Nagpur,27.43137,80.53157
C03703,mohan,Uttar Pradesh,North,New Delhi,Nagpur,26.78008,80.67497
C03704,mohanpur,Uttar Pradesh,North,New Delhi,Nagpur,28.25261,80.24498
C03705,moradabad,Uttar Pradesh,North,New Delhi,Nagpur,28.8525,78.79703
C03706,moth,Uttar Pradesh,North,New Delhi,Nagpur,25.72595,78.95029
C03707,mubarakpur,Uttar Pradesh,North,New Delhi,Nagpur,26.08866,83.29088
C03708,mughal sarai,Uttar Pradesh,North,New Delhi,Nagpur,25.28307,83.11968
C03709,muhammadabad,Uttar Pradesh,North,New Delhi,Nagpur,25.61907,83.75576
C03710,mukteshwar,Uttar Pradesh,North,New Delhi,Nagpur,29.4722,79.6479
C03711,mungra badshahpur,Uttar Pradesh,North,New Delhi,Nagpur,25.65,82.18
C03712,munsyari,Uttar Pradesh,North,New Delhi,Nagpur,30.06741389,80.23856111
C03713,muradabad,Uttar Pradesh,North,New Delhi,Nagpur,28.83888889,78.77694444
C03714,muradnagar,Uttar Pradesh,North,New Delhi,Nagpur,28.78069,77.49865
C03715,mursan,Uttar Pradesh,North,New Delhi,Nagpur,27.57788,77.94091
C03716,musafir-khana,Uttar Pradesh,North,New Delhi,Nagpur,26.37837,81.79607
C03717,musafirkhana,Uttar Pradesh,North,New Delhi,Nagpur,26.45,81.8
C03718,muzaffarnagar,Uttar Pradesh,North,New Delhi,Nagpur,29.45,77.58333
C03719,nadigaon,Uttar Pradesh,North,New Delhi,Nagpur,26.10784,79.02283
C03720,nagina,Uttar Pradesh,North,New Delhi,Nagpur,29.44433,78.43646
C03721,nagla,Uttar Pradesh,North,New Delhi,Nagpur,29.01,79.51
C03722,nagram,Uttar Pradesh,North,New Delhi,Nagpur,26.61872,81.14043
C03723,najibabad,Uttar Pradesh,North,New Delhi,Nagpur,29.61194,78.34274
C03724,nakur,Uttar Pradesh,North,New Delhi,Nagpur,29.91964,77.30438
C03725,nanauta,Uttar Pradesh,North,New Delhi,Nagpur,29.71215,77.41728
C03726,nandgaon,Uttar Pradesh,North,New Delhi,Nagpur,20.3068,74.65501
C03726,nandgaon,Uttar Pradesh,North,New Delhi,Nagpur,27.71102,77.38653
C03727,nanpara,Uttar Pradesh,North,New Delhi,Nagpur,27.86459,81.50036
C03728,narauli,Uttar Pradesh,North,New Delhi,Nagpur,28.48547,78.71484
C03729,naraura,Uttar Pradesh,North,New Delhi,Nagpur,28.20147,78.38723
C03730,narora,Uttar Pradesh,North,New Delhi,Nagpur,28.19666667,78.38138889
C03731,naugama,Uttar Pradesh,North,New Delhi,Nagpur,27.7,79.65
C03732,naurangpur,Uttar Pradesh,North,New Delhi,Nagpur,27.16666667,79.78333333
C03733,nautanwa,Uttar Pradesh,North,New Delhi,Nagpur,27.42752,83.41789
C03734,nawabganj,Uttar Pradesh,North,New Delhi,Nagpur,26.93129,81.19841
C03735,nawabganj (barabanki),Uttar Pradesh,North,New Delhi,Nagpur,26.94,81.19
C03736,nawabganj (bareilly),Uttar Pradesh,North,New Delhi,Nagpur,28.54,79.633
C03737,newara,Uttar Pradesh,North,New Delhi,Nagpur,27.76666667,79.28333333
C03738,nichlaul,Uttar Pradesh,North,New Delhi,Nagpur,27.31247,83.7253
C03739,nigoh,Uttar Pradesh,North,New Delhi,Nagpur,26.75,79.15
C03740,nihtaur,Uttar Pradesh,North,New Delhi,Nagpur,29.32416,78.38724
C03741,niwari,Uttar Pradesh,North,New Delhi,Nagpur,28.87611,77.5382
C03742,nizamabad,Uttar Pradesh,North,New Delhi,Nagpur,18.75,78.25
C03742,nizamabad,Uttar Pradesh,North,New Delhi,Nagpur,26.05295,83.05787
C03743,noida,Uttar Pradesh,North,New Delhi,Nagpur,28.58,77.33
C03744,nurpur,Uttar Pradesh,North,New Delhi,Nagpur,29.14956,78.4084
C03745,obra,Uttar Pradesh,North,New Delhi,Nagpur,24.41863,82.98797
C03746,orai,Uttar Pradesh,North,New Delhi,Nagpur,25.99023,79.45334
C03747,oran,Uttar Pradesh,North,New Delhi,Nagpur,25.36882,80.7423
C03748,pachperwa,Uttar Pradesh,North,New Delhi,Nagpur,27.51234,82.64297
C03749,padrauna,Uttar Pradesh,North,New Delhi,Nagpur,26.90403,83.98087
C03750,pahasu,Uttar Pradesh,North,New Delhi,Nagpur,28.1722,78.06376
C03751,paigaon,Uttar Pradesh,North,New Delhi,Nagpur,27.78333333,77.53333333
C03752,pali,Uttar Pradesh,North,New Delhi,Nagpur,23.36453,81.04374
C03752,pali,Uttar Pradesh,North,New Delhi,Nagpur,25.77276,73.32335
C03752,pali,Uttar Pradesh,North,New Delhi,Nagpur,24.49188,78.41617
C03753,palia kalan,Uttar Pradesh,North,New Delhi,Nagpur,28.43205,80.58137
C03754,paras rampur,Uttar Pradesh,North,New Delhi,Nagpur,31.32388889,75.67472222
C03755,parichha,Uttar Pradesh,North,New Delhi,Nagpur,25.50789,78.75954
C03756,parichhatgarh,Uttar Pradesh,North,New Delhi,Nagpur,28.97841,77.93422
C03757,parshadepur,Uttar Pradesh,North,New Delhi,Nagpur,26.07354,81.49207
C03758,pathakpura,Uttar Pradesh,North,New Delhi,Nagpur,26.84441,78.74037
C03759,patiali,Uttar Pradesh,North,New Delhi,Nagpur,27.69086,78.99823
C03760,patti,Uttar Pradesh,North,New Delhi,Nagpur,31.28092,74.85849
C03760,patti,Uttar Pradesh,North,New Delhi,Nagpur,25.9215,82.20048
C03761,pawayan,Uttar Pradesh,North,New Delhi,Nagpur,28.06626,80.10305
C03762,payagpur,Uttar Pradesh,North,New Delhi,Nagpur,27.4,81.8
C03763,phalauda,Uttar Pradesh,North,New Delhi,Nagpur,29.18824,77.82996
C03764,phaphamau,Uttar Pradesh,North,New Delhi,Nagpur,25.53333333,81.86666667
C03765,phaphund,Uttar Pradesh,North,New Delhi,Nagpur,26.59888,79.46437
C03766,phariha,Uttar Pradesh,North,New Delhi,Nagpur,27.32166,78.47267
C03767,pheona,Uttar Pradesh,North,New Delhi,Nagpur,29.08333333,78.35
C03768,phulpur,Uttar Pradesh,North,New Delhi,Nagpur,25.54895,82.0895
C03769,pichhaura,Uttar Pradesh,North,New Delhi,Nagpur,26.33333333,79.31666667
C03770,pihani,Uttar Pradesh,North,New Delhi,Nagpur,27.61987,80.20343
C03771,pilibhit,Uttar Pradesh,North,New Delhi,Nagpur,28.63124,79.80436
C03772,pilkhua,Uttar Pradesh,North,New Delhi,Nagpur,28.71271,77.656
C03773,pilkhuwa,Uttar Pradesh,North,New Delhi,Nagpur,28.71196944,77.65445556
C03774,pinahat,Uttar Pradesh,North,New Delhi,Nagpur,26.88487,78.37647
C03775,pipraich,Uttar Pradesh,North,New Delhi,Nagpur,26.82745,83.52632
C03776,pipri,Uttar Pradesh,North,New Delhi,Nagpur,19.79371,75.53519
C03776,pipri,Uttar Pradesh,North,New Delhi,Nagpur,24.18,83.0
C03777,pratapgarh,Uttar Pradesh,North,New Delhi,Nagpur,24.03,74.78
C03777,pratapgarh,Uttar Pradesh,North,New Delhi,Nagpur,25.75,81.75
C03778,prayagraj (allahabad),Uttar Pradesh,North,New Delhi,Nagpur,25.42012,81.88385
C03779,pukhrayan,Uttar Pradesh,North,New Delhi,Nagpur,26.22375,79.83739
C03780,puranpur,Uttar Pradesh,North,New Delhi,Nagpur,28.51283,80.14829
C03781,purmafi,Uttar Pradesh,North,New Delhi,Nagpur,29.55,77.26666667
C03782,purwa,Uttar Pradesh,North,New Delhi,Nagpur,26.45756,80.77403
C03783,qadirganj,Uttar Pradesh,North,New Delhi,Nagpur,27.78333333,79.06666667
C03784,rabupura,Uttar Pradesh,North,New Delhi,Nagpur,28.25153,77.60253
C03785,radha kund,Uttar Pradesh,North,New Delhi,Nagpur,27.52444444,77.49027778
C03786,radhakund,Uttar Pradesh,North,New Delhi,Nagpur,27.52432,77.49101
C03787,raebareli,Uttar Pradesh,North,New Delhi,Nagpur,26.2309,81.23315
C03788,rajapur,Uttar Pradesh,North,New Delhi,Nagpur,16.65679,73.51701
C03788,rajapur,Uttar Pradesh,North,New Delhi,Nagpur,25.38725,81.15125
C03789,ramkola,Uttar Pradesh,North,New Delhi,Nagpur,26.90172,83.83758
C03790,ramnagar,Uttar Pradesh,North,New Delhi,Nagpur,27.16371,84.32342
C03790,ramnagar,Uttar Pradesh,North,New Delhi,Nagpur,32.80728,75.31119
C03790,ramnagar,Uttar Pradesh,North,New Delhi,Nagpur,25.26907,83.02971
C03790,ramnagar,Uttar Pradesh,North,New Delhi,Nagpur,29.3925,79.1283
C03790,ramnagar,Uttar Pradesh,North,New Delhi,Nagpur,22.77778,88.24639
C03791,rampur,Uttar Pradesh,North,New Delhi,Nagpur,31.44943,77.63087
C03791,rampur,Uttar Pradesh,North,New Delhi,Nagpur,28.81014,79.02699
C03792,rampura,Uttar Pradesh,North,New Delhi,Nagpur,24.467,75.43996
C03792,rampura,Uttar Pradesh,North,New Delhi,Nagpur,30.256,75.24116
C03792,rampura,Uttar Pradesh,North,New Delhi,Nagpur,26.34967,79.18234
C03793,ranipur,Uttar Pradesh,North,New Delhi,Nagpur,25.25034,79.06204
C03794,ranipur barsi,Uttar Pradesh,North,New Delhi,Nagpur,29.9,77.21666667
C03795,rasra,Uttar Pradesh,North,New Delhi,Nagpur,25.8576,83.85487
C03796,rasulabad,Uttar Pradesh,North,New Delhi,Nagpur,26.74491,80.49012
C03797,rath,Uttar Pradesh,North,New Delhi,Nagpur,25.59474,79.5666
C03798,raya,Uttar Pradesh,North,New Delhi,Nagpur,27.55607,77.78972
C03799,rehar,Uttar Pradesh,North,New Delhi,Nagpur,29.36666667,78.76666667
C03800,renukoot,Uttar Pradesh,North,New Delhi,Nagpur,24.2,83.03
C03801,renukut,Uttar Pradesh,North,New Delhi,Nagpur,24.21641,83.0358
C03802,reoti,Uttar Pradesh,North,New Delhi,Nagpur,25.85091,84.3778
C03803,reotipur,Uttar Pradesh,North,New Delhi,Nagpur,25.55,83.71666667
C03804,richha,Uttar Pradesh,North,New Delhi,Nagpur,28.69467,79.52284
C03805,robertsganj,Uttar Pradesh,North,New Delhi,Nagpur,24.6886,83.06784
C03806,rudarpur,Uttar Pradesh,North,New Delhi,Nagpur,26.44467,83.61302
C03807,rudauli,Uttar Pradesh,North,New Delhi,Nagpur,26.75,81.75
C03808,rura,Uttar Pradesh,North,New Delhi,Nagpur,26.49001,79.90108
C03809,sabalpur,Uttar Pradesh,North,New Delhi,Nagpur,27.176049,79.42012
C03810,sachendi,Uttar Pradesh,North,New Delhi,Nagpur,26.371165,80.1123
C03811,sadabad,Uttar Pradesh,North,New Delhi,Nagpur,27.43818,78.03758
C03812,sadat,Uttar Pradesh,North,New Delhi,Nagpur,25.67117,83.30269
C03813,safipur,Uttar Pradesh,North,New Delhi,Nagpur,26.73783,80.3435
C03814,saharanpur,Uttar Pradesh,North,New Delhi,Nagpur,29.9,77.68333
C03815,sahaspur,Uttar Pradesh,North,New Delhi,Nagpur,29.12125,78.62273
C03816,sahaswan,Uttar Pradesh,North,New Delhi,Nagpur,28.07227,78.75082
C03817,sahawar,Uttar Pradesh,North,New Delhi,Nagpur,27.79603,78.83373
C03818,sahibabad,Uttar Pradesh,North,New Delhi,Nagpur,28.68333333,77.4
C03819,sahpau,Uttar Pradesh,North,New Delhi,Nagpur,27.43527778,78.14138889
C03820,saidpur,Uttar Pradesh,North,New Delhi,Nagpur,25.53749,83.22378
C03821,sakhanu,Uttar Pradesh,North,New Delhi,Nagpur,27.95472222,79.2275
C03822,sakit,Uttar Pradesh,North,New Delhi,Nagpur,27.43463,78.77903
C03823,salempur,Uttar Pradesh,North,New Delhi,Nagpur,26.3,83.91666667
C03824,salon,Uttar Pradesh,North,New Delhi,Nagpur,26.02857,81.45403
C03825,sambhal,Uttar Pradesh,North,New Delhi,Nagpur,28.58498,78.56959
C03826,samthar,Uttar Pradesh,North,New Delhi,Nagpur,25.84348,78.90683
C03827,sandi,Uttar Pradesh,North,New Delhi,Nagpur,27.28867,79.9519
C03828,sandila,Uttar Pradesh,North,New Delhi,Nagpur,27.06989,80.51497
C03829,sant kabir nagar,Uttar Pradesh,North,New Delhi,Nagpur,26.79016,83.03481
C03830,sant ravi das nagar,Uttar Pradesh,North,New Delhi,Nagpur,25.35792,82.4308
C03831,sarai akil,Uttar Pradesh,North,New Delhi,Nagpur,25.3789,81.51035
C03832,sarai ekdil,Uttar Pradesh,North,New Delhi,Nagpur,26.74442,79.09353
C03833,sarai mir,Uttar Pradesh,North,New Delhi,Nagpur,26.02705,82.91843
C03834,sarauli,Uttar Pradesh,North,New Delhi,Nagpur,28.49404,79.09177
C03835,sardhana,Uttar Pradesh,North,New Delhi,Nagpur,29.14551,77.61433
C03836,sarila,Uttar Pradesh,North,New Delhi,Nagpur,25.77579,79.67535
C03837,sarurpur,Uttar Pradesh,North,New Delhi,Nagpur,29.03333333,77.23333333
C03838,sasni,Uttar Pradesh,North,New Delhi,Nagpur,27.70287,78.08278
C03839,satrikh,Uttar Pradesh,North,New Delhi,Nagpur,26.86045,81.19567
C03840,saurikh,Uttar Pradesh,North,New Delhi,Nagpur,27.03051,79.48813
C03841,sector,Uttar Pradesh,North,New Delhi,Nagpur,28.5708,77.3261
C03842,seohara,Uttar Pradesh,North,New Delhi,Nagpur,29.20904,78.58837
C03843,shahabad,Uttar Pradesh,North,New Delhi,Nagpur,30.16776,76.87046
C03843,shahabad,Uttar Pradesh,North,New Delhi,Nagpur,17.1307,76.94361
C03843,shahabad,Uttar Pradesh,North,New Delhi,Nagpur,27.6431,79.9402
C03844,shahganj,Uttar Pradesh,North,New Delhi,Nagpur,26.04965,82.68423
C03845,shahi,Uttar Pradesh,North,New Delhi,Nagpur,28.55023,79.31761
C03846,shahjahanpur,Uttar Pradesh,North,New Delhi,Nagpur,28.0,79.83333
C03847,shahpur,Uttar Pradesh,North,New Delhi,Nagpur,25.60293,84.40412
C03847,shahpur,Uttar Pradesh,North,New Delhi,Nagpur,22.15611,70.77068
C03847,shahpur,Uttar Pradesh,North,New Delhi,Nagpur,16.69605,76.8422
C03847,shahpur,Uttar Pradesh,North,New Delhi,Nagpur,21.23742,76.22558
C03847,shahpur,Uttar Pradesh,North,New Delhi,Nagpur,29.3501,77.5516
C03848,shamli,Uttar Pradesh,North,New Delhi,Nagpur,29.4497,77.30959
C03849,shamsabad,Uttar Pradesh,North,New Delhi,Nagpur,27.01718,78.12358
C03850,shankargarh,Uttar Pradesh,North,New Delhi,Nagpur,25.182,81.61769
C03851,shergarh,Uttar Pradesh,North,New Delhi,Nagpur,28.65128,79.36815
C03852,sherkot,Uttar Pradesh,North,New Delhi,Nagpur,29.32704,78.57429
C03853,shibnagar,Uttar Pradesh,North,New Delhi,Nagpur,28.5,79.98333333
C03854,shikarpur,Uttar Pradesh,North,New Delhi,Nagpur,14.2698,75.35643
C03854,shikarpur,Uttar Pradesh,North,New Delhi,Nagpur,28.28072,78.01411
C03855,shikarpur (bulandshahr),Uttar Pradesh,North,New Delhi,Nagpur,28.28,78.02
C03856,shikohabad,Uttar Pradesh,North,New Delhi,Nagpur,27.108,78.58661
C03857,shishgarh,Uttar Pradesh,North,New Delhi,Nagpur,28.72928,79.31469
C03858,shivrajpur,Uttar Pradesh,North,New Delhi,Nagpur,22.42319,73.60865
C03858,shivrajpur,Uttar Pradesh,North,New Delhi,Nagpur,26.85722222,79.115
C03859,shrawasti,Uttar Pradesh,North,New Delhi,Nagpur,27.50746,82.0047
C03860,siddharthnagar,Uttar Pradesh,North,New Delhi,Nagpur,27.25797,83.01465
C03861,siddhaur,Uttar Pradesh,North,New Delhi,Nagpur,26.76944444,81.41805556
C03862,sidhauli,Uttar Pradesh,North,New Delhi,Nagpur,27.28202,80.8345
C03863,sidhpura,Uttar Pradesh,North,New Delhi,Nagpur,27.63312,78.86918
C03864,sikandarabad,Uttar Pradesh,North,New Delhi,Nagpur,28.45226,77.70004
C03865,sikandarpur,Uttar Pradesh,North,New Delhi,Nagpur,26.04327,84.05298
C03866,sikandra,Uttar Pradesh,North,New Delhi,Nagpur,26.36722,79.6298
C03867,sikandra rao,Uttar Pradesh,North,New Delhi,Nagpur,27.68859,78.37985
C03868,sikandrabad,Uttar Pradesh,North,New Delhi,Nagpur,28.449525,77.69415278
C03869,sirathu,Uttar Pradesh,North,New Delhi,Nagpur,25.64292,81.31855
C03870,sirsa,Uttar Pradesh,North,New Delhi,Nagpur,29.53489,75.02898
C03870,sirsa,Uttar Pradesh,North,New Delhi,Nagpur,25.2634,82.0919
C03871,sirsaganj,Uttar Pradesh,North,New Delhi,Nagpur,27.05715,78.68661
C03872,sirsi,Uttar Pradesh,North,New Delhi,Nagpur,14.62072,74.83554
C03872,sirsi,Uttar Pradesh,North,New Delhi,Nagpur,28.63916,78.64303
C03873,sisauli,Uttar Pradesh,North,New Delhi,Nagpur,29.41386,77.4689
C03874,siswa bazar,Uttar Pradesh,North,New Delhi,Nagpur,27.14652,83.75803
C03875,sitapur,Uttar Pradesh,North,New Delhi,Nagpur,27.5,80.91667
C03876,sonbhadra,Uttar Pradesh,North,New Delhi,Nagpur,24.40212,83.05352
C03877,soron,Uttar Pradesh,North,New Delhi,Nagpur,27.89055,78.74621
C03878,suar,Uttar Pradesh,North,New Delhi,Nagpur,29.02841,79.05654
C03879,sultanpur,Uttar Pradesh,North,New Delhi,Nagpur,23.13812,77.93404
C03879,sultanpur,Uttar Pradesh,North,New Delhi,Nagpur,26.25,82.0
C03879,sultanpur,Uttar Pradesh,North,New Delhi,Nagpur,29.75534,78.11034
C03880,surianwan,Uttar Pradesh,North,New Delhi,Nagpur,25.46387,82.41922
C03881,tajpur,Uttar Pradesh,North,New Delhi,Nagpur,29.16242,78.48458
C03882,talbahat,Uttar Pradesh,North,New Delhi,Nagpur,25.04357,78.43441
C03883,talgram,Uttar Pradesh,North,New Delhi,Nagpur,27.04753,79.64811
C03884,tanda,Uttar Pradesh,North,New Delhi,Nagpur,28.97621,78.94187
C03885,terha,Uttar Pradesh,North,New Delhi,Nagpur,25.8333,80.25
C03886,thakurdwara,Uttar Pradesh,North,New Delhi,Nagpur,29.19203,78.86145
C03887,thana bhawan,Uttar Pradesh,North,New Delhi,Nagpur,29.58605,77.41811
C03888,tigri,Uttar Pradesh,North,New Delhi,Nagpur,28.51083333,77.23888889
C03889,tikaitnagar,Uttar Pradesh,North,New Delhi,Nagpur,26.94612,81.56583
C03890,tikri,Uttar Pradesh,North,New Delhi,Nagpur,29.2291,77.35479
C03891,tilhar,Uttar Pradesh,North,New Delhi,Nagpur,27.96282,79.73827
C03892,tilsahri,Uttar Pradesh,North,New Delhi,Nagpur,26.3333,80.4167
C03893,tindwari,Uttar Pradesh,North,New Delhi,Nagpur,25.61739,80.52718
C03894,titron,Uttar Pradesh,North,New Delhi,Nagpur,29.66824,77.32391
C03895,tori fatehpur,Uttar Pradesh,North,New Delhi,Nagpur,25.45,79.1333
C03896,tori-fatehpur,Uttar Pradesh,North,New Delhi,Nagpur,25.45505,79.11428
C03897,tulsipur,Uttar Pradesh,North,New Delhi,Nagpur,27.5337,82.41653
C03898,tundla,Uttar Pradesh,North,New Delhi,Nagpur,27.2146,78.23683
C03899,ugu,Uttar Pradesh,North,New Delhi,Nagpur,26.79681,80.32093
C03900,ujhani,Uttar Pradesh,North,New Delhi,Nagpur,28.00311,79.00821
C03901,umri,Uttar Pradesh,North,New Delhi,Nagpur,26.51056,78.93667
C03901,umri,Uttar Pradesh,North,New Delhi,Nagpur,26.33333333,79.25
C03902,un,Uttar Pradesh,North,New Delhi,Nagpur,23.88745,71.76975
C03902,un,Uttar Pradesh,North,New Delhi,Nagpur,29.58479,77.2554
C03903,unnao,Uttar Pradesh,North,New Delhi,Nagpur,26.5,80.5
C03904,usawan,Uttar Pradesh,North,New Delhi,Nagpur,27.81583333,79.34861111
C03905,usehat,Uttar Pradesh,North,New Delhi,Nagpur,27.79796,79.23763
C03906,uska,Uttar Pradesh,North,New Delhi,Nagpur,27.2,83.11666667
C03907,utraula,Uttar Pradesh,North,New Delhi,Nagpur,27.31933,82.41872
C03908,varanasi,Uttar Pradesh,North,New Delhi,Nagpur,25.31668,83.01041
C03909,vindhyachal,Uttar Pradesh,North,New Delhi,Nagpur,25.1667,82.5
C03910,vrindavan,Uttar Pradesh,North,New Delhi,Nagpur,27.58105,77.69662
C03911,walterganj,Uttar Pradesh,North,New Delhi,Nagpur,26.8667,82.7167
C03912,wazirganj,Uttar Pradesh,North,New Delhi,Nagpur,28.21145,79.05665
C03913,yusufpur,Uttar Pradesh,North,New Delhi,Nagpur,25.6667,83.4667
C03914,zafarabad,Uttar Pradesh,North,New Delhi,Nagpur,25.69867,82.73354
C03915,zaidpur,Uttar Pradesh,North,New Delhi,Nagpur,26.83093,81.32929
C03916,zamania,Uttar Pradesh,North,New Delhi,Nagpur,25.41961,83.55786
C03917,almora,Uttarakhand,North,New Delhi,Nagpur,29.69223,79.49789
C03918,bageshwar,Uttarakhand,North,New Delhi,Nagpur,29.97315,79.83224
