order_id,destination_city,original_warehouse,recommended_warehouse,decision_reason
ORD008134,Revdanda,DEL_RDC,DEL_RDC,Optimal
ORD008135,Kuttampuzha,DEL_RDC,DEL_RDC,Optimal
ORD008136,Kaman,MUM_NH,MUM_NH,Optimal
ORD008137,Vaniyambadi,MUM_NH,MUM_NH,Optimal
ORD008138,Puliyangudi,NAG_NH,NAG_NH,Optimal
ORD008139,Kotagiri,NAG_NH,NAG_NH,Optimal
ORD008140,Nokha,MAA_RDC,MAA_RDC,Optimal
ORD008141,Palkonda,BLR_RDC,BLR_RDC,Optimal
ORD008142,Chakia,MUM_NH,MUM_NH,Optimal
ORD008143,Narasannapeta,NAG_NH,NAG_NH,Optimal
ORD008144,Dhrangadhra,CCU_RDC,CCU_RDC,Optimal
ORD008145,Katol,MAA_RDC,MAA_RDC,Optimal
ORD008146,Bandikui,AMD_RDC,AMD_RDC,Optimal
ORD008147,Radhakund,HYD_RDC,HYD_RDC,Optimal
ORD008148,Kunnamkulam,CCU_RDC,BLR_RDC,Low Inventory
ORD008149,Usilampatti,BLR_RDC,BLR_RDC,Optimal
ORD008150,Satwas,CCU_RDC,CCU_RDC,Optimal
ORD008151,Narasingapuram,MUM_NH,MUM_NH,Optimal
ORD008152,Lakhipur,MUM_NH,MUM_NH,Optimal
ORD008153,Naspur,DEL_RDC,DEL_RDC,Optimal
ORD008154,Naharlagun,MUM_NH,MUM_NH,Optimal
ORD008155,Tumsar,NAG_NH,NAG_NH,Optimal
ORD008156,Khada,CCU_RDC,CCU_RDC,Optimal
ORD008157,Mahemdavad,AMD_RDC,AMD_RDC,Optimal
ORD008158,Jintur,BLR_RDC,BLR_RDC,Optimal
ORD008159,Kanpur Dehat,MAA_RDC,MAA_RDC,Optimal
ORD008160,Narayanpur,AMD_RDC,AMD_RDC,Optimal
ORD008161,Pimpri,MAA_RDC,MAA_RDC,Optimal
ORD008162,Narora,HYD_RDC,HYD_RDC,Optimal
ORD008163,Bhatha,NAG_NH,NAG_NH,Optimal
ORD008164,Kanchipuram,MAA_RDC,MAA_RDC,Optimal
ORD008165,Shahpura,MAA_RDC,MAA_RDC,Optimal
ORD008166,Jakhau,MAA_RDC,MAA_RDC,Optimal
ORD008167,Garui,MUM_NH,MUM_NH,Optimal
ORD008168,Bansberia,BLR_RDC,BLR_RDC,Optimal
ORD008169,Deoli,MUM_NH,MUM_NH,Optimal
ORD008170,Deulgaon Raja,HYD_RDC,HYD_RDC,Optimal
ORD008171,Shahkot,CCU_RDC,CCU_RDC,Optimal
ORD008172,Ganj Muradabad,AMD_RDC,AMD_RDC,Optimal
ORD008173,Soalkuchi,AMD_RDC,AMD_RDC,Optimal
ORD008174,East Jaintia Hills,HYD_RDC,HYD_RDC,Optimal
ORD008175,Birbhum District,MAA_RDC,MAA_RDC,Optimal
ORD008176,"Velas, Maharashtra",AMD_RDC,AMD_RDC,Optimal
ORD008177,Jagalur,MUM_NH,MUM_NH,Optimal
ORD008178,Faridnagar,NAG_NH,NAG_NH,Optimal
ORD008179,Khagaul,NAG_NH,NAG_NH,Optimal
ORD008180,Anupshahr,MUM_NH,MUM_NH,Optimal
ORD008181,Nanded,MAA_RDC,MAA_RDC,Optimal
ORD008182,Didwana,MAA_RDC,MAA_RDC,Optimal
ORD008183,Nirmal,CCU_RDC,CCU_RDC,Optimal
ORD008184,Malkapur,DEL_RDC,DEL_RDC,Optimal
ORD008185,Thalner,BLR_RDC,BLR_RDC,Optimal
ORD008186,Surianwan,MUM_NH,MUM_NH,Optimal
ORD008187,Lohogaon,BLR_RDC,BLR_RDC,Optimal
ORD008188,Khaga,NAG_NH,NAG_NH,Optimal
ORD008189,Nawabganj (Bareilly),CCU_RDC,CCU_RDC,Optimal
ORD008190,Rambha,NAG_NH,NAG_NH,Optimal
ORD008191,Goa Velha,NAG_NH,NAG_NH,Optimal
ORD008192,Shikohabad,BLR_RDC,BLR_RDC,Optimal
ORD008193,Gairkata,BLR_RDC,BLR_RDC,Optimal
ORD008194,Mirik,AMD_RDC,AMD_RDC,Optimal
ORD008195,Attingal,MUM_NH,MUM_NH,Optimal
ORD008196,Banka,MAA_RDC,MAA_RDC,Optimal
ORD008197,South West Khasi Hills,BLR_RDC,NAG_NH,Low Inventory
ORD008198,Gosaba,AMD_RDC,AMD_RDC,Optimal
ORD008199,Konanur,CCU_RDC,CCU_RDC,Optimal
ORD008200,Yanam,BLR_RDC,BLR_RDC,Optimal
ORD008201,Rajauri,MUM_NH,MUM_NH,Optimal
ORD008202,Lower Subansiri,AMD_RDC,AMD_RDC,Optimal
ORD008203,Konnur,NAG_NH,NAG_NH,Optimal
ORD008204,Jahanabad,DEL_RDC,DEL_RDC,Optimal
ORD008205,Kadakkavoor,AMD_RDC,AMD_RDC,Optimal
ORD008206,Bisanda Buzurg,HYD_RDC,HYD_RDC,Optimal
ORD008207,Anupshahr,CCU_RDC,CCU_RDC,Optimal
ORD008208,Asind,BLR_RDC,BLR_RDC,Optimal
ORD008209,Bokajan,MUM_NH,MUM_NH,Optimal
ORD008210,Alkuti,MUM_NH,MUM_NH,Optimal
ORD008211,Manpur,DEL_RDC,DEL_RDC,Optimal
ORD008212,Patiram,NAG_NH,NAG_NH,Optimal
ORD008213,Korampallam,MUM_NH,MUM_NH,Optimal
ORD008214,Gangoh,AMD_RDC,AMD_RDC,Optimal
ORD008215,Balachor,AMD_RDC,AMD_RDC,Optimal
ORD008216,Bhagwantnagar,MAA_RDC,MAA_RDC,Optimal
ORD008217,Nawabganj,NAG_NH,NAG_NH,Optimal
ORD008218,Parvatipuram,AMD_RDC,AMD_RDC,Optimal
ORD008219,Mahasamund,DEL_RDC,DEL_RDC,Optimal
ORD008220,Tal,MUM_NH,MUM_NH,Optimal
ORD008221,Patamundai,CCU_RDC,CCU_RDC,Optimal
ORD008222,Thiruthani,HYD_RDC,HYD_RDC,Optimal
ORD008223,Babina,CCU_RDC,CCU_RDC,Optimal
ORD008224,Wadi,BLR_RDC,BLR_RDC,Optimal
ORD008225,Walterganj,NAG_NH,NAG_NH,Optimal
ORD008226,Neemuch,MAA_RDC,MAA_RDC,Optimal
ORD008227,Dhanwar,CCU_RDC,CCU_RDC,Optimal
ORD008228,Jyotiba Phule Nagar,MAA_RDC,MAA_RDC,Optimal
ORD008229,Bagula,MUM_NH,MUM_NH,Optimal
ORD008230,Sagauli,BLR_RDC,BLR_RDC,Optimal
ORD008231,Sehore,AMD_RDC,MUM_NH,Low Inventory
ORD008232,Baksar,NAG_NH,NAG_NH,Optimal
ORD008233,Payagpur,NAG_NH,NAG_NH,Optimal
ORD008234,Mandla,DEL_RDC,DEL_RDC,Optimal
ORD008235,Jammalamadugu,HYD_RDC,HYD_RDC,Optimal
ORD008236,Kasara,MUM_NH,MUM_NH,Optimal
ORD008237,Mau,NAG_NH,NAG_NH,Optimal
ORD008238,Khair,NAG_NH,NAG_NH,Optimal
ORD008239,Jhanjharpur,MAA_RDC,MAA_RDC,Optimal
ORD008240,Tuensang District,MAA_RDC,MAA_RDC,Optimal
ORD008241,Mohali,AMD_RDC,AMD_RDC,Optimal
ORD008242,North Garo Hills,HYD_RDC,HYD_RDC,Optimal
ORD008243,Umaria District,BLR_RDC,BLR_RDC,Optimal
ORD008244,Araul,AMD_RDC,AMD_RDC,Optimal
ORD008245,Beohari,DEL_RDC,DEL_RDC,Optimal
ORD008246,Baragarh,BLR_RDC,BLR_RDC,Optimal
ORD008247,Aizawl,AMD_RDC,AMD_RDC,Optimal
ORD008248,Rahon,DEL_RDC,NAG_NH,Low Inventory
ORD008249,Khalapur,MUM_NH,NAG_NH,Low Inventory
ORD008250,Jhalu,HYD_RDC,HYD_RDC,Optimal
ORD008251,Sarubera,NAG_NH,NAG_NH,Optimal
ORD008252,Srikakulam,MUM_NH,MUM_NH,Optimal
ORD008253,Thiruvarur,AMD_RDC,AMD_RDC,Optimal
ORD008254,Mandawar,DEL_RDC,DEL_RDC,Optimal
ORD008255,Kadaura,NAG_NH,NAG_NH,Optimal
ORD008256,Rayachoti,BLR_RDC,BLR_RDC,Optimal
ORD008257,Asifabad,NAG_NH,NAG_NH,Optimal
ORD008258,Gohana,MUM_NH,MUM_NH,Optimal
ORD008259,Mandla,BLR_RDC,BLR_RDC,Optimal
ORD008260,Pawayan,BLR_RDC,BLR_RDC,Optimal
ORD008261,Namakkal,MUM_NH,MUM_NH,Optimal
ORD008262,Mettuppalaiyam,DEL_RDC,DEL_RDC,Optimal
ORD008263,Pavugada,MUM_NH,MUM_NH,Optimal
ORD008264,Gorantla,BLR_RDC,BLR_RDC,Optimal
ORD008265,Birpara,NAG_NH,NAG_NH,Optimal
ORD008266,Sant Ravi Das Nagar,MAA_RDC,MAA_RDC,Optimal
ORD008267,Samdari,MAA_RDC,MAA_RDC,Optimal
ORD008268,Nighoj,MUM_NH,MUM_NH,Optimal
ORD008269,Risod,BLR_RDC,BLR_RDC,Optimal
ORD008270,Veraval,MUM_NH,MUM_NH,Optimal
ORD008271,Sikka,NAG_NH,NAG_NH,Optimal
ORD008272,Guduvancheri,CCU_RDC,CCU_RDC,Optimal
ORD008273,Sirkazhi,MUM_NH,MUM_NH,Optimal
ORD008274,Sinor,NAG_NH,NAG_NH,Optimal
ORD008275,Arambol,AMD_RDC,AMD_RDC,Optimal
ORD008276,Kapadvanj,BLR_RDC,BLR_RDC,Optimal
ORD008277,Cherthala,DEL_RDC,DEL_RDC,Optimal
ORD008278,Pipavav,NAG_NH,NAG_NH,Optimal
ORD008279,Sham Churasi,MAA_RDC,MAA_RDC,Optimal
ORD008280,Mau,DEL_RDC,DEL_RDC,Optimal
ORD008281,Sujangarh,HYD_RDC,HYD_RDC,Optimal
ORD008282,Nurpur Kalan,MAA_RDC,MAA_RDC,Optimal
ORD008283,Homnabad,HYD_RDC,HYD_RDC,Optimal
ORD008284,Jhanjharpur,MAA_RDC,MAA_RDC,Optimal
ORD008285,"Velas, Maharashtra",CCU_RDC,CCU_RDC,Optimal
ORD008286,Phariha,DEL_RDC,DEL_RDC,Optimal
ORD008287,Panvel,BLR_RDC,BLR_RDC,Optimal
ORD008288,Sendhwa,NAG_NH,NAG_NH,Optimal
ORD008289,Kharupatia,AMD_RDC,AMD_RDC,Optimal
ORD008290,Jakhau,MUM_NH,MUM_NH,Low Inventory
ORD008291,Dispur,MAA_RDC,MAA_RDC,Optimal
ORD008292,Perya,BLR_RDC,BLR_RDC,Optimal
ORD008293,Shahpur,BLR_RDC,BLR_RDC,Optimal
ORD008294,Rohtak,DEL_RDC,DEL_RDC,Optimal
ORD008295,Mayakonda,MAA_RDC,MAA_RDC,Optimal
ORD008296,Kheralu,MAA_RDC,MAA_RDC,Optimal
ORD008297,Talbid,MAA_RDC,MAA_RDC,Optimal
ORD008298,Pilibhit,NAG_NH,NAG_NH,Optimal
ORD008299,Gurh,CCU_RDC,CCU_RDC,Optimal
ORD008300,Bhojpur,CCU_RDC,CCU_RDC,Optimal
ORD008301,Babina,AMD_RDC,AMD_RDC,Optimal
ORD008302,Repalle,NAG_NH,NAG_NH,Optimal
ORD008303,Pithampur,MAA_RDC,MAA_RDC,Optimal
ORD008304,Vandalur,NAG_NH,NAG_NH,Optimal
ORD008305,Purulia,AMD_RDC,AMD_RDC,Optimal
ORD008306,Zira,BLR_RDC,BLR_RDC,Optimal
ORD008307,Dariba,NAG_NH,NAG_NH,Optimal
ORD008308,Nurpur,DEL_RDC,DEL_RDC,Optimal
ORD008309,Supedi,AMD_RDC,AMD_RDC,Optimal
ORD008310,Kotharia,AMD_RDC,AMD_RDC,Optimal
ORD008311,Tanakpur,BLR_RDC,BLR_RDC,Optimal
ORD008312,Purmafi,MUM_NH,MUM_NH,Optimal
ORD008313,Mukteshwar,HYD_RDC,HYD_RDC,Optimal
ORD008314,Kuttampuzha,CCU_RDC,CCU_RDC,Optimal
ORD008315,Raipur,BLR_RDC,BLR_RDC,Optimal
ORD008316,Nathdwara,HYD_RDC,HYD_RDC,Optimal
ORD008317,Bokajan,BLR_RDC,BLR_RDC,Optimal
ORD008318,Chettipalaiyam,DEL_RDC,DEL_RDC,Optimal
ORD008319,Mankhurd,CCU_RDC,CCU_RDC,Optimal
ORD008320,Jhinjhak,BLR_RDC,BLR_RDC,Optimal
ORD008321,Unakoti,AMD_RDC,AMD_RDC,Optimal
ORD008322,Samalkha,NAG_NH,NAG_NH,Optimal
ORD008323,Udgir,BLR_RDC,BLR_RDC,Optimal
ORD008324,Samthar,CCU_RDC,CCU_RDC,Optimal
ORD008325,Bighapur,CCU_RDC,NAG_NH,Low Inventory
ORD008326,Chatra,NAG_NH,NAG_NH,Optimal
ORD008327,Umarga,HYD_RDC,HYD_RDC,Optimal
ORD008328,Dhrol,MUM_NH,MUM_NH,Optimal
ORD008329,Palackattumala,BLR_RDC,BLR_RDC,Optimal
ORD008330,Tekanpur,BLR_RDC,BLR_RDC,Optimal
ORD008331,Lumding Railway Colony,HYD_RDC,HYD_RDC,Optimal
ORD008332,Botad,HYD_RDC,HYD_RDC,Optimal
ORD008333,Buxar,CCU_RDC,CCU_RDC,Optimal
ORD008334,Andheri,NAG_NH,NAG_NH,Optimal
ORD008335,Ramgarh,CCU_RDC,CCU_RDC,Optimal
ORD008336,Pattan,AMD_RDC,AMD_RDC,Optimal
ORD008337,Mokokchung,HYD_RDC,HYD_RDC,Optimal
ORD008338,Rani,DEL_RDC,DEL_RDC,Optimal
ORD008339,Vadakku Viravanallur,MAA_RDC,MAA_RDC,Optimal
ORD008340,Sinor,AMD_RDC,AMD_RDC,Optimal
ORD008341,Attingal,MUM_NH,MUM_NH,Optimal
ORD008342,Bijur,BLR_RDC,BLR_RDC,Optimal
ORD008343,Belonia,DEL_RDC,DEL_RDC,Optimal
ORD008344,Ghaziabad,AMD_RDC,AMD_RDC,Optimal
ORD008345,Mungeli,MUM_NH,MUM_NH,Optimal
ORD008346,Chandil,NAG_NH,NAG_NH,Low Inventory
ORD008347,Vada,HYD_RDC,HYD_RDC,Optimal
ORD008348,Nandigama,MAA_RDC,MAA_RDC,Optimal
ORD008349,Bhandardara,CCU_RDC,CCU_RDC,Optimal
ORD008350,Bilashi,MAA_RDC,MAA_RDC,Optimal
ORD008351,Ettaiyapuram,CCU_RDC,CCU_RDC,Optimal
ORD008352,Imphal,MAA_RDC,MAA_RDC,Optimal
ORD008353,Birpara,CCU_RDC,CCU_RDC,Optimal
ORD008354,Atmakur,MUM_NH,MUM_NH,Optimal
ORD008355,Gumla,CCU_RDC,CCU_RDC,Optimal
ORD008356,Kalamb,BLR_RDC,BLR_RDC,Optimal
ORD008357,Suntikoppa,DEL_RDC,DEL_RDC,Optimal
ORD008358,Kishni,AMD_RDC,AMD_RDC,Optimal
ORD008359,Amarwara,AMD_RDC,AMD_RDC,Optimal
ORD008360,Kurukshetra,NAG_NH,NAG_NH,Optimal
ORD008361,Anamalais,MUM_NH,MUM_NH,Optimal
ORD008362,Phagwara,HYD_RDC,HYD_RDC,Optimal
ORD008363,Kankanhalli,BLR_RDC,BLR_RDC,Optimal
ORD008364,Tekanpur,BLR_RDC,BLR_RDC,Optimal
ORD008365,Virpur,MUM_NH,MUM_NH,Optimal
ORD008366,Mohali,NAG_NH,NAG_NH,Optimal
ORD008367,Nawanshahr,DEL_RDC,DEL_RDC,Optimal
ORD008368,Ramgundam,DEL_RDC,DEL_RDC,Optimal
ORD008369,Munger,MUM_NH,MUM_NH,Optimal
ORD008370,Proddatur,DEL_RDC,DEL_RDC,Optimal
ORD008371,Jalalpore,MUM_NH,MUM_NH,Optimal
ORD008372,Harbatpur,DEL_RDC,DEL_RDC,Optimal
ORD008373,Leteri,DEL_RDC,MUM_NH,Low Inventory
ORD008374,Merta,CCU_RDC,CCU_RDC,Optimal
ORD008375,Gangadharpur,AMD_RDC,AMD_RDC,Optimal
ORD008376,Tadepallegudem,HYD_RDC,HYD_RDC,Optimal
ORD008377,Vidisha,AMD_RDC,AMD_RDC,Optimal
ORD008378,Ardhapur,HYD_RDC,HYD_RDC,Optimal
ORD008379,Heggadadevankote,NAG_NH,NAG_NH,Optimal
ORD008380,Chatakonda,CCU_RDC,CCU_RDC,Optimal
ORD008381,Devaprayag,HYD_RDC,HYD_RDC,Optimal
ORD008382,Auras,MUM_NH,MUM_NH,Optimal
ORD008383,Vatul,CCU_RDC,CCU_RDC,Optimal
ORD008384,Todaraisingh,MUM_NH,MUM_NH,Low Inventory
ORD008385,Rambha,MAA_RDC,MAA_RDC,Optimal
ORD008386,Narkhed,HYD_RDC,HYD_RDC,Optimal
ORD008387,Rewari,MUM_NH,NAG_NH,Low Inventory
ORD008388,Khallikot,AMD_RDC,AMD_RDC,Optimal
ORD008389,Ahmednagar,NAG_NH,NAG_NH,Optimal
ORD008390,Chakapara,AMD_RDC,AMD_RDC,Optimal
ORD008391,Pavuluru,AMD_RDC,AMD_RDC,Optimal
ORD008392,Thiruvarur,HYD_RDC,HYD_RDC,Optimal
ORD008393,Chandgad,MUM_NH,MUM_NH,Optimal
ORD008394,"Banda, Maharashtra",DEL_RDC,DEL_RDC,Optimal
ORD008395,Umri,MUM_NH,MUM_NH,Optimal
ORD008396,Mayurbhanj,MAA_RDC,MAA_RDC,Optimal
ORD008397,Puduvayal,DEL_RDC,DEL_RDC,Optimal
ORD008398,Sadalgi,BLR_RDC,BLR_RDC,Optimal
ORD008399,Reotipur,MUM_NH,MUM_NH,Optimal
ORD008400,Gonda,AMD_RDC,AMD_RDC,Optimal
ORD008401,Nidadavole,BLR_RDC,BLR_RDC,Optimal
ORD008402,Jamshedpur,BLR_RDC,BLR_RDC,Optimal
ORD008403,Rabupura,NAG_NH,NAG_NH,Optimal
ORD008404,Vasco Da Gama,AMD_RDC,AMD_RDC,Optimal
ORD008405,Orai,MUM_NH,MUM_NH,Optimal
ORD008406,Panagarh,CCU_RDC,CCU_RDC,Optimal
ORD008407,Ghugus,BLR_RDC,BLR_RDC,Optimal
ORD008408,Mathabhanga,MUM_NH,MUM_NH,Optimal
ORD008409,Islamnagar (Badaun),AMD_RDC,AMD_RDC,Optimal
ORD008410,Palakkad District,BLR_RDC,BLR_RDC,Optimal
ORD008411,"Mora, Maharashtra",NAG_NH,NAG_NH,Optimal
ORD008412,Salanpur Community Development Block,NAG_NH,NAG_NH,Optimal
ORD008413,Bangarapet,NAG_NH,NAG_NH,Optimal
ORD008414,Thane,NAG_NH,NAG_NH,Optimal
ORD008415,Shahbazpur,AMD_RDC,AMD_RDC,Optimal
ORD008416,Mundgod,AMD_RDC,AMD_RDC,Optimal
ORD008417,Solapur,MAA_RDC,MAA_RDC,Optimal
ORD008418,Bhadradri Kothagudem,MAA_RDC,NAG_NH,Low Inventory
ORD008419,Phulbani,NAG_NH,NAG_NH,Optimal
ORD008420,Bihpuriagaon,MAA_RDC,MAA_RDC,Optimal
ORD008421,Khurda,DEL_RDC,DEL_RDC,Optimal
ORD008422,Rupnagar,NAG_NH,NAG_NH,Optimal
ORD008423,Karkala,DEL_RDC,DEL_RDC,Optimal
ORD008424,Satrikh,MAA_RDC,MAA_RDC,Optimal
ORD008425,Kaptanganj,MUM_NH,MUM_NH,Optimal
ORD008426,Shahjahanpur,MAA_RDC,MAA_RDC,Optimal
ORD008427,East Delhi,CCU_RDC,CCU_RDC,Optimal
ORD008428,Amarpatan,NAG_NH,NAG_NH,Optimal
ORD008429,Central Delhi,MUM_NH,MUM_NH,Optimal
ORD008430,Shahdol,HYD_RDC,HYD_RDC,Optimal
ORD008431,Madikeri,MUM_NH,MUM_NH,Optimal
ORD008432,Katras,CCU_RDC,NAG_NH,Low Inventory
ORD008433,Tirthahalli,AMD_RDC,AMD_RDC,Optimal
ORD008434,Dhemaji,CCU_RDC,CCU_RDC,Optimal
ORD008435,Bahadurganj,NAG_NH,NAG_NH,Optimal
ORD008436,Annigeri,AMD_RDC,AMD_RDC,Optimal
ORD008437,Farrukhnagar,AMD_RDC,AMD_RDC,Optimal
ORD008438,Anand,MUM_NH,MUM_NH,Optimal
ORD008439,Seram,CCU_RDC,CCU_RDC,Optimal
ORD008440,Nainpur,MUM_NH,MUM_NH,Optimal
ORD008441,Chandor,CCU_RDC,CCU_RDC,Optimal
ORD008442,Bihpuriagaon,CCU_RDC,CCU_RDC,Optimal
ORD008443,Chichondi Patil,DEL_RDC,DEL_RDC,Optimal
ORD008444,Nambutalai,CCU_RDC,CCU_RDC,Optimal
ORD008445,Tirumala,AMD_RDC,AMD_RDC,Optimal
ORD008446,Sorbhog,NAG_NH,NAG_NH,Optimal
ORD008447,Naldurg,NAG_NH,NAG_NH,Optimal
ORD008448,Bijrauni,CCU_RDC,CCU_RDC,Optimal
ORD008449,Madhogarh,MUM_NH,MUM_NH,Optimal
ORD008450,Banganapalle,NAG_NH,NAG_NH,Optimal
ORD008451,Jogighopa,NAG_NH,NAG_NH,Optimal
ORD008452,Taloda,MUM_NH,MUM_NH,Optimal
ORD008453,Dapoli,CCU_RDC,CCU_RDC,Optimal
ORD008454,Jaipur,DEL_RDC,DEL_RDC,Optimal
ORD008455,Yadgir,CCU_RDC,CCU_RDC,Optimal
ORD008456,Pallattur,MAA_RDC,MAA_RDC,Optimal
ORD008457,Lakhimpur,DEL_RDC,DEL_RDC,Optimal
ORD008458,Pitampura,DEL_RDC,DEL_RDC,Optimal
ORD008459,Rudraprayag,HYD_RDC,HYD_RDC,Optimal
ORD008460,Rahimatpur,CCU_RDC,CCU_RDC,Optimal
ORD008461,Srinagar,MUM_NH,MUM_NH,Optimal
ORD008462,Uchalan,CCU_RDC,CCU_RDC,Optimal
ORD008463,Jalalabad,MAA_RDC,MAA_RDC,Optimal
ORD008464,Kunnamangalam,NAG_NH,NAG_NH,Optimal
ORD008465,Peddapuram,BLR_RDC,BLR_RDC,Optimal
ORD008466,Parol,NAG_NH,NAG_NH,Optimal
ORD008467,Damnagar,NAG_NH,NAG_NH,Optimal
ORD008468,Lahul And Spiti,MUM_NH,MUM_NH,Optimal
ORD008469,Chakradharpur,AMD_RDC,AMD_RDC,Optimal
ORD008470,Wankaner,DEL_RDC,DEL_RDC,Optimal
ORD008471,Nandyal,MUM_NH,MUM_NH,Optimal
ORD008472,Karbi Anglong,NAG_NH,NAG_NH,Optimal
ORD008473,Marahra,DEL_RDC,DEL_RDC,Optimal
ORD008474,Kanpur,NAG_NH,NAG_NH,Optimal
ORD008475,Narnaul,MUM_NH,MUM_NH,Optimal
ORD008476,Burla,MUM_NH,MUM_NH,Optimal
ORD008477,Punjai Puliyampatti,DEL_RDC,DEL_RDC,Optimal
ORD008478,West Godavari,BLR_RDC,BLR_RDC,Optimal
ORD008479,Tawang,BLR_RDC,BLR_RDC,Optimal
ORD008480,Hisar,AMD_RDC,AMD_RDC,Optimal
ORD008481,Pawai,DEL_RDC,DEL_RDC,Optimal
ORD008482,Jhinjhak,MAA_RDC,MAA_RDC,Optimal
ORD008483,Palavakkam,CCU_RDC,CCU_RDC,Optimal
ORD008484,Dharwad,CCU_RDC,CCU_RDC,Optimal
ORD008485,Tira Sujanpur,BLR_RDC,BLR_RDC,Optimal
ORD008486,Bagepalli,AMD_RDC,HYD_RDC,Low Inventory
ORD008487,Kalaikunda,NAG_NH,NAG_NH,Optimal
ORD008488,Keshod,MAA_RDC,MAA_RDC,Optimal
ORD008489,Srikakulam,AMD_RDC,AMD_RDC,Optimal
ORD008490,Basudebpur,NAG_NH,NAG_NH,Optimal
ORD008491,Nirmal,NAG_NH,NAG_NH,Optimal
ORD008492,Arni,MUM_NH,MUM_NH,Optimal
ORD008493,Puttur,MAA_RDC,MAA_RDC,Optimal
ORD008494,Bahjoi,CCU_RDC,CCU_RDC,Optimal
ORD008495,Asarganj,BLR_RDC,BLR_RDC,Optimal
ORD008496,Seoni,MUM_NH,MUM_NH,Optimal
ORD008497,Kalas,HYD_RDC,HYD_RDC,Optimal
ORD008498,Bali,MUM_NH,MUM_NH,Optimal
ORD008499,Ula,DEL_RDC,DEL_RDC,Optimal
ORD008500,Bhatha,NAG_NH,NAG_NH,Optimal
ORD008501,Adirampattinam,MUM_NH,MUM_NH,Optimal
ORD008502,Amla,NAG_NH,NAG_NH,Optimal
ORD008503,Malakanagiri,AMD_RDC,NAG_NH,Low Inventory
ORD008504,Theni,AMD_RDC,AMD_RDC,Optimal
ORD008505,Rajura,CCU_RDC,CCU_RDC,Optimal
ORD008506,Napasar,BLR_RDC,BLR_RDC,Optimal
ORD008507,Shupiyan,HYD_RDC,HYD_RDC,Optimal
ORD008508,Mawar,DEL_RDC,DEL_RDC,Optimal
ORD008509,Chikhli,HYD_RDC,HYD_RDC,Optimal
ORD008510,Haldaur,CCU_RDC,CCU_RDC,Optimal
ORD008511,Piplod,CCU_RDC,CCU_RDC,Optimal
ORD008512,Beswan,NAG_NH,NAG_NH,Optimal
ORD008513,Panna,HYD_RDC,HYD_RDC,Optimal
ORD008514,Kupwara,BLR_RDC,BLR_RDC,Optimal
ORD008515,Nepanagar,AMD_RDC,AMD_RDC,Optimal
ORD008516,Cholapuram,BLR_RDC,BLR_RDC,Optimal
ORD008517,Dwarahat,NAG_NH,NAG_NH,Optimal
ORD008518,Kadambur,DEL_RDC,DEL_RDC,Optimal
ORD008519,Naravarikuppam,MUM_NH,MUM_NH,Optimal
ORD008520,Kurankhed,NAG_NH,NAG_NH,Optimal
ORD008521,Annur,CCU_RDC,CCU_RDC,Optimal
ORD008522,Peren,AMD_RDC,AMD_RDC,Optimal
ORD008523,Irinjalakuda,MAA_RDC,MAA_RDC,Optimal
ORD008524,Wagholi,AMD_RDC,AMD_RDC,Optimal
ORD008525,Unjha,AMD_RDC,MUM_NH,Low Inventory
ORD008526,Kanina Khas,HYD_RDC,HYD_RDC,Optimal
ORD008527,Lohogaon,NAG_NH,NAG_NH,Optimal
ORD008528,Dudhani,DEL_RDC,DEL_RDC,Optimal
ORD008529,Uravakonda,AMD_RDC,AMD_RDC,Optimal
ORD008530,Farrukhnagar,HYD_RDC,HYD_RDC,Optimal
ORD008531,Andippatti,DEL_RDC,BLR_RDC,Low Inventory
ORD008532,Kiri Buru,MAA_RDC,MAA_RDC,Optimal
ORD008533,North Lakhimpur,HYD_RDC,HYD_RDC,Optimal
ORD008534,Udham Singh Nagar,CCU_RDC,CCU_RDC,Optimal
ORD008535,Beliatore,BLR_RDC,BLR_RDC,Optimal
ORD008536,Chandur,HYD_RDC,HYD_RDC,Optimal
ORD008537,Barrackpore,MUM_NH,MUM_NH,Optimal
ORD008538,Sirsilla,NAG_NH,NAG_NH,Optimal
ORD008539,Mangawan,MUM_NH,MUM_NH,Optimal
ORD008540,Joshimath,CCU_RDC,CCU_RDC,Optimal
ORD008541,Kerwada,MUM_NH,MUM_NH,Optimal
ORD008542,Mohadi,BLR_RDC,BLR_RDC,Optimal
ORD008543,Fort Gloster,AMD_RDC,AMD_RDC,Optimal
ORD008544,Shishgarh,MAA_RDC,MAA_RDC,Optimal
ORD008545,Kannod,NAG_NH,MUM_NH,Low Inventory
ORD008546,Udpura,DEL_RDC,DEL_RDC,Optimal
ORD008547,Taki,CCU_RDC,CCU_RDC,Optimal
ORD008548,Gokavaram,DEL_RDC,DEL_RDC,Optimal
ORD008549,Belda,NAG_NH,NAG_NH,Optimal
ORD008550,Chiknayakanhalli,MUM_NH,MUM_NH,Optimal
ORD008551,Koratagere,BLR_RDC,BLR_RDC,Optimal
ORD008552,Punganuru,BLR_RDC,BLR_RDC,Optimal
ORD008553,Mehsana,DEL_RDC,DEL_RDC,Optimal
ORD008554,Madhavpur Ghed,CCU_RDC,CCU_RDC,Optimal
ORD008555,Pathardih,DEL_RDC,DEL_RDC,Optimal
ORD008556,Araria,DEL_RDC,DEL_RDC,Optimal
ORD008557,Talwandi Bhai,NAG_NH,NAG_NH,Optimal
